verdict,text,part
SH-15-07-3869-137,"הסניגור טען כי הנאשמת בחרה בחינוך ומעורבות כדרך חיים. הוא הפנה לחוק פיקוח על בתי ספר התשכ""ט-1969, (להלן: חוק הפיקוח על בתי ספר), ובמיוחד לסעיפים 8 ו-16 בחוק זה, וטען כי הרשעה תגרום לנאשמת נזק קונקרטי. הוא הגיש אסופת פסקי דין והתייחס בטיעוניו לאחדים מהם, בהם נמנעו בית המשפט מהרשעה בעבירות סמים, כולל סחר בסמים.",גזר דין לנאשמת 2
SH-15-07-3869-137,"6.	באשר למהות העבירות, ב""כ הנאשמת הפנה לעובדות המוסכמות עליהן הודיעו הצדדים כמפורט לעיל. הסניגור הדגיש כי חלקה של הנאשמת מתמצה בשני מקרים שבוצעו בתוך עשרה ימים, וכן טען כי מעורבותה טכנית והיא לא נטלה חלק פעיל בעיסקה ובסיכום תנאיה, אלא נכנסה לתמונה ברגע האחרון בשל אילוצים של נאשם 1. עוד הוסיף כי הפועל לא נגרם נזק, וכי מדובר בסם שאינו קשה ובכמות קטנה. בנוסף הפנה לתסקיר שירות המבחן בנוגע לנסיבות אישיות של הנאשמת.",גזר דין לנאשמת 2
SH-15-07-3869-137,7.	מתחם העונש ההולם:,גזר דין לנאשמת 2
SH-15-07-3869-137,"עבירות הסמים פוגעות בגופם ובנפשם של המשתמשים, בכושר השיפוט שלהם וביכולתם לנהל אורח חיים תקין. לעבירות סמים מעגלי השפעה חבים מעבר למשתמשים עצמם, בשל יצירת ההתמכרות והתלות בסמים, הצורך במקורות כספיים למימון צריכת הסמים והקשרים הידועים בין שימוש בסמים לבין עבריינות רכוש ועבריינות אחרת. גם סמים ""קלים"" גורמים לנזקים קשים, אף אם עצמתם פחותה משל סמים ""קשים"". פסיקת בתי המשפט עמדה פעמים רבות על הצורך בענישה מרתיעה כחלק מהמלחמה בנגע הסמים, בעיקר כשמדובר בסוחרי סמים, תוך התחשבות במעמדם ב""שרשרת הפצת הסם"".",גזר דין לנאשמת 2
SH-15-07-3869-137,"8.	בפסק הדין שניתן בימים אלה ממש נגד נאשם 1 דנתי בשאלה אם יש לקבוע מתחם אחד או מספר מתחמים, וסברתי שבהסתמך על המבחנים שנקבעו בע""פ 4910/13, אחמד בני ג'אבר נ' מדינת ישראל, נכון לקבוע מתחם אחד לכל העבירות בהם הורשע הנאשם. הדבר נכון גם בנוגע לנאשמת 2, כך שיש לקבוע מתחם אחד לשלושת העבירות בהן הודתה.",גזר דין לנאשמת 2
SH-15-07-3869-137,"בגזר דינו של נאשם 1 הפניתי לשורה של פסקי דין בעבירות של סחר בסמים בנסיבות דומות: ת""פ (שלום ת""א) מדינת ישראל נ' ניר משטה; ת""פ (י-ם) 43175-10-12, מדינת ישראל נ' יוסי בן אבו; ת""פ (י-ם) 726-01-14, מדינת ישראל נ' עבד אל חליל זיתון וערעור שהוגש עליו עפ""ג (י-ם) 14888-09-14, עבד אלחליל זיתון נ' מדינת ישראל; ת""פ (י-ם) 56482-06-15, מדינת ישראל נ' אליהו רוזנבלום. באשר לביטוי שצריך להינתן לעובדה שמדובר בעבירת סיוע, במעורבת פחות דומיננטית שפעלה כדי לסייע לבן זוגה שהוא האחראי העיקרי לעבירת הסחר, אני מפנה לפסק הדין בעפ""ג (י-ם) 66115-11-15, שרונה בן עטר נ' מדינת ישראל.",גזר דין לנאשמת 2
SH-15-07-3869-137,"9.	כאמור, אין מחלוקת על כך שנאשם 1 הוא שהיה הדומיננטי בביצוע העבירות והנאשמת שבפני סייעה לו וחלקה היתה מצומצם בהרבה. הדבר בא לביטוי הן בכך שהנאשמת הורשעה בסיוע בלבד, וכן בכך שהנאשמת היתה מעורבת בשני אירועי סחר, ונאשם 1 בחמישה אירועים כאלה.",גזר דין לנאשמת 2
SH-15-07-3869-137,"בעניינו של נאשם 1 קבעתי מתחם הנע בין שנה אחת לשתיים וחצי שנות מאסר בפועל. בשים לב לכל השיקולים שפורטו, אני מעמידה את מתחם הענישה בעניינה של נאשמת 2 בין עונש שאינו כולל מאסר בפועל לבין שנת מאסר.",גזר דין לנאשמת 2
SH-15-07-3869-137,"10.	באשר לעונש שבתוך המתחם, הנאשמת הודתה וחסכה זמן. התסקיר שהוגש חיובי ביותר, מציג אורח חיים נורמטיבי וחיובי. כיום הנאשמת סטודנטית לחינוך.",גזר דין לנאשמת 2
SH-15-07-3869-137,"על אף כל אלו אני סבורה כי אין מקום להימנעות מהרשעת הנאשמת בהתאם לתנאים שנקבעו בהלכת כתב, כמפורט להלן:",גזר דין לנאשמת 2
SH-15-07-3869-137,"11.	מבחינת מהות העבירות, מדובר בצירוף של שלושה אישומים, הכוללים הן מעורבות בסחר בסמים, הן החזקת כמות לא קטנה של סם. אמנם מעורבותה בסחר לא כללה ניהול מו""מ עם הסוכן, אך התבטאה בחלק המוחשי והמהותי ביותר, בביצוע העסקה עצמה, מסירת הסם וקבלת התמורה. הנאשמת היתה מעורבת בשני אירועי סיוע, דהיינו אין מדובר באירוע חד פעמי או בנסיבות דוחקות שנוצרו. כל אלה יחד אינם מאפשרים להימנע מהרשעתה.",גזר דין לנאשמת 2
SH-15-07-3869-137,"12.	מבחינת הנזק שנגרם לנאשמת, ב""כ הנאשמת הפנה לחוק הפיקוח על החינוך. סעיף 8 לחוק זה שולל אפשרות למתן אישור לפתוח בית ספר למי שהורשע בעבירה שיש עימה קלון. עם זאת, הנאשמת היא סטודנטית, ונראה שהאפשרות שהיא עצמה תפתח בית ספר אינה עומדת על הפרק בשנים הקרובות. סעיף 16 לחוק דן בהעסקת עובדים בבתי ספר ובכשירות לשמש כעובד חינוך. בהקשר זה נזכרת, אמנם, מגבלה של הרשעה בעבירה שיש עימה קלון. אך עם זאת, הרשעה אינה מביאה לפסילה אוטומטית מלכהן כעובד חינוך. שכן על פי סעיף 16(ב) (2) לחוק הנ""ל, סירוב לאישור עובד חינוך מצריך שני תנאים מצטברים – הרשעה בעבירה שיש עימה קלון, והפעלת שיקול דעת של המנהל הכללי אשר סבור שלאור ההרשעה אין העובד ראוי לשמש כעובד חינוך. מאידך גיסא, סעיף 16(ב)(3) לחוק מאפשר למנהל שלא לאשר עובד חינוך אם הוא סבור שיש בהתנהגותו משום השפעה מזיקה על תלמידים, וזאת ללא קשר לקיומה של הרשעה פלילית.",גזר דין לנאשמת 2
SH-15-07-3869-137,"מכל האמור עולה כי הרשעה כשלעצמה אינה שוללת אפשרות לעבוד כעובד הוראה, והדבר נתון לשקול דעת הגורמים המוסמכים. אמנם יתכן שקיומה של הרשעה יהווה נימוק וישפיע במידה כלשהי על האפשרות שהנאשמת תועסק בבית ספר. אולם השפעה כזו היא רלוונטית ונדרשת לנוכח החשיבות הרבה שיש למורים ואנשי חינוך על גורלם של ילדים צעירים מן הראוי שעובדה זו תובא לידיעתם של הגורמים הרלוונטיים בהחלטה בדבר העסקתה של הנאשמת.",גזר דין לנאשמת 2
SH-15-07-3869-137,"13.	המסקנה היא, איפוא, שההרשעה כשלעצמה אינה צפויה לשלול אפשרות שהנאשמת תועסק כמורה או כעובדת חינוכית, כך שלא ברור אם בכלל יגרם לנאשמת נזק כלשהו, ואם ייגרם נזק, הרי שהוא מידתי ותואם את מהות העבירות בהן הודתה.",גזר דין לנאשמת 2
SH-15-07-3869-137,לאור האמור אני דנה את הנאשמת לעונשים אלו:,גזר דין לנאשמת 2
SH-15-07-3869-137,1.	הרשעת הנאשמת תישאר על כנה.,גזר דין לנאשמת 2
SH-15-07-3869-137,2.	מאסר על תנאי לשלושה חודשים למשך שלוש שנים על כל עבירת סמים למעט החזקת סם לשימוש עצמי בלבד.,גזר דין לנאשמת 2
SH-15-07-3869-137,"3.	של""צ בהיקף של 300 שעות. שירות המבחן יכין תכנית של""צ ויודיע עליה בתוך 60 יום.",גזר דין לנאשמת 2
SH-15-07-3869-137,"4.	חילוט סכום של 9,600 ₪ שנתפסו, בהתאם להסכמת הצדדים. לנוכח החילוט אני נמנעת מהטלת קנס.",גזר דין לנאשמת 2
SH-15-07-3869-137,"ניתן היום,  י""ב תמוז תשע""ו, 18 יולי 2016, בנוכחות הצדדים. זכות ערעור לבית המשפט המחוזי בירושלים בתוך 45 יום.",גזר דין לנאשמת 2
SH-15-07-3869-137,חגית מאק קלמנוביץ 54678313,54678313
SH-15-07-3869-137,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,54678313
SH-15-07-3869-137,"בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",54678313
