verdict,text,part
עפ_5681-23,"כמו כן, לא ניתן להתעלם מעברו הפלילי: לחובתו 7 הרשעות קודמות במגוון עבירות חמורות בגינן ריצה תקופות מאסר מצטברות של כ- 44 חודשי מאסר; עבירה של תקיפה הגורמת חבלה של ממש, איומים, סמים, החזקת אגרופן או סכין שלא כדין, חבלה כשהעבריין מזוין, הפרעה לשוטר במילוי תפקידו והעלבת עובד ציבור; במסגרת הרשעתו משנת 2016 נידון ל- 12 חודשי מאסר; החזיק בנשק במשך כשנה וחצי, אף שידע כי מדובר בעבירה; בעת האירוע שלף את נשקו תוך מנוסה מהשוטרים שקראו לו לעצור.",דיון והכרעה
עפ_5681-23,"בנסיבות האמורות, נוכח העובדה שקיימות נסיבות שאינן קשורות בביצוע העבירה – לזכותו ולחובתו של המערער, ונוכח שיקולי הרתעת הרבים בעבירות אלימות במרחב הציבורי, אני סבור כי העונש שנגזר על המערער אינו מחמיר עמו ואולי אף מקל.",דיון והכרעה
עפ_5681-23,סיכומו של דבר אציע לחברי ולחברתי לדחות את הערעור.,דיון והכרעה
עפ_5681-23,ש ו פ ט,דיון והכרעה
עפ_5681-23,ש ו פ ט,אני מסכים.
עפ_5681-23,ש ו פ ט ת,אני מסכימה.
עפ_5681-23,הוחלט כאמור בפסק דינו של השופט י' אלרון.,אני מסכימה.
עפ_5681-23,"ניתן היום, ‏ח' בטבת התשפ""ד (‏20.12.2023).",אני מסכימה.
עפ_5681-23,54678313ש ו פ ט,5129371
עפ_5681-23,ש ו פ ט,5129371
עפ_5681-23,ש ו פ ט ת,5129371
עפ_5681-23,"מרכז מידע, טל' 077-2703333, 3852* ; אתר אינטרנט,   HYPERLINK ""https://supreme.court.gov.il/"" https://supreme.court.gov.il",23056810_J01.docx   עע
עפ_5681-23,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,י' אלרון 54678313-5681/23
עפ_5681-23,"HYPERLINK ""http://www.nevo.co.il/advertisements/nevo-100.doc"" בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",י' אלרון 54678313-5681/23
עפ_5681-23,עפ 5681/23 	 נח חווא נ' מדינת ישראל,י' אלרון 54678313-5681/23
עפ_5681-23,PAGE  \* MERGEFORMAT 2,י' אלרון 54678313-5681/23
עפ_5681-23,PAGE  \* MERGEFORMAT 1,י' אלרון 54678313-5681/23
