verdict_1,verdict_2,GT,model_score,raw
sh-10-05-7434-952,ME-15-06-12109-344,1,25.0,SIMILARITY_SCORE: 25
ME-16-06-44840-433,SH-09-05-9349-998,1,15.0,"# ניתוח השוואתי

## 1. סוג העבירה וחומרתה
- **תיק 1**: 144(א)+144(ב) - החזקה **ונשיאה** של רימוני הלם/גז
- **תיק 2**: 144(א) בלבד - החזקה של אקדח וכדורים
- **הבדל מהותי**: נשיאה (144ב) vs החזקה בלבד. סוגי נשק שונים (רימונים vs אקדח).

## 2. תפקיד הנאשם ומעורבותו
- **תיק 1**: מעורבות פעילה - **שימוש בפועל** (ירי), סיוע לתקיפה
- **תיק 2**: מעורבות פסיבית - החזקה בלבד בבית, ללא שימוש

## 3. שיטת הביצוע (MO)
- **תיק 1**: נשק ""סמוך לבית"" + **שימוש אקטיבי** בהקשר של סכסוך
- **תיק 2**: נשק מוסתר בבית, ללא כל שימוש

## 4. נסיבות הליבה
- **תיק 1**: **תכנון מוכח**, שימוש בנשק, עבירות נוספות (379+25+31), הקשר של סכסוך אלים
- **תיק 2**: ללא תכנון, ללא שימוש, ללא עבירות נוספות, מטרה לא ברורה

## 5. ישימות כתקדים
- תיק 1 הוא תיק **אלימות מתוכננת עם שימוש בנשק**
- תיק 2 הוא תיק **החזקה סטטית** בלבד
- בית משפט לא יראה בתיק 2 תקדים רלוונטי לתיק 1 (ולהיפך)

**מסקנה**: הבדלים מהותיים בכל הממדים המשפטיים המרכזיים.

SIMILARITY_SCORE: 15"
ME-16-08-44157-713,ME-15-11-45465-294,3,78.0,SIMILARITY_SCORE: 78
ME-15-06-12109-344,ME-12-04-33577-700,1,35.0,SIMILARITY_SCORE: 35
ME-17-08-28615-573,ME-16-05-336-804,2,42.0,SIMILARITY_SCORE: 42
ME-16-05-25902-514,SH-17-08-47445-166,1,,"תיק 1 ותיק 2. עליך לנתח את הפיצ'רים ולהחליט האם התיקים **דומים מהותית** מבחינה משפטית.

**הגדרת דמיון מהותי:**
שני תיקים ייחשבו דומים מהותית אם הם עוסקים באותו סוג עבירה ובנסיבות דומות, כך שפסיקה בתיק אחד יכולה להוות תקדים רלוונטי לתיק השני. התמקד בדמיון בעבירות, בנסיבות המהותיות (לא בפרטים טכניים), ובשאלות המשפטיות המרכזיות.

**הנחיות:**
1. **התעלם מפרטים טכניים** כמו תאריכים מדויקים, מספרי תיקים, שמות בתי משפט, שמות נאשמים/נתבעים, או מיקומים גיאוגרפיים ספציפיים, אלא אם כן הם משפיעים על המהות המשפטית.
2. **התמקד בליבה המשפטית:** סוג העבירה, נסיבות ביצועה, כוונה פלילית, הגנות שהועלו, ושאלות משפטיות מרכזיות.
3. **עבירות נלוות או שוליות** (כמו החזקת סמים לצריכה עצמית בתיק אלימות חמור) לא אמורות למנוע דמיון אם ליבת התיק זהה.
4. **הקשר עובדתי חשוב:** גם אם סעיפי החוק זהים, הקשר שונה מהותית (למשל, תקיפה במסגרת שוד מזוין לעומת תקיפה במריבה אישית) עשוי להפוך את התיקים ללא-דומים.
5. **חומרת העבירה והשלכותיה:** פגיעה קשה לעומת קלה, נשק חם לעומת קר, תכנון מוקדם לעומת ספונטניות - כל אלה משפיעים ע"
ME-16-05-336-804,ME-14-12-6904-57,3,62.0,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **שניהם**: עבירה לפי סעיף 144(ב) - נשיאה והובלת נשק
- **שניהם**: נשק מאולתר מסוג ""קרל גוסטב"" (תת-מקלע/רובה)
- **שניהם**: נשק עם כדור בקנה + תחמושת
- **דמיון גבוה** ברמת החומרה הבסיסית

## 2. תפקיד הנאשם ומעורבותו
- **תיק 1**: נשא את הנשק על גופו וברכב, ביצע ירי בפועל
- **תיק 2**: החזיק בבית (מוסתר בארון), רכש את הנשק, לא ירה
- **הבדל משמעותי**: תיק 1 מעורבות אקטיבית יותר (ירי בפועל)

## 3. שיטת הביצוע (MO)
- **שניהם**: הסתרה (תיק גב, מוסלק)
- **הבדל**: תיק 1 - נשיאה ניידת; תיק 2 - החזקה סטטית בבית
- **דמיון חלקי** באופן ההסתרה

## 4. נסיבות הליבה
- **תיק 1**: מטרה - חגיגה, ביצע ירי, 26 כדורים, עבירות נוספות (איומים, הפרעה לשוטר, נזק)
- **תיק 2**: מטרה - סכסוך, לא ירה, מחסנית וכדורים, עבירה נוספת (סמים לצריכה עצמית)
- **הבדל מהותי**: השימוש בפועל בנשק (ירי) בתיק 1 מחמיר משמעותית

## 5. ישימות כתקדים
- שניהם 144(ב) - רלוונטי ✓
- אותו סוג נשק בסיסי ✓
- **אך**: הירי בפועל בתיק 1 יוצר הבדל מהותי בחומרה
- תיק 1 כולל עבירות אלימות נוס"
SH-19-07-60805-168,ME-20-01-17935-7,1,28.0,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **תיק 1**: החזקה ונשיאה (144א+ב) של אקדח חצי אוטומטי + תת""מ מאולתר + תחמושת (186)
- **תיק 2**: ניסיון להחזקה ונשיאה (25+144א+ב) של נשק מאולתר **תקול** + הפרעה לשוטר (275)
- **הבדל מהותי**: תיק 2 כולל רק **ניסיון** (סעיף 25), והנשק **תקול** (לא מסוכן). תיק 1 - עבירה שלמה עם נשק תקין.

## 2. תפקיד הנאשם ומעורבותו
- שני התיקים: החזקה פסיבית, לא סחר/יזום
- דומה יחסית

## 3. שיטת הביצוע (MO)
- **תיק 1**: הסתרה מתוחכמת ברכב (מתחת לשטיח גלגל רזרבי)
- **תיק 2**: החזקה בבית/סמוך לבית
- שונה במידת התחכום

## 4. נסיבות הליבה
- **תיק 1**: נשק תקין + מחסנית טעונה (10 כדורים) + כדור בקנה = מסוכנות גבוהה
- **תיק 2**: נשק **תקול** (לא מסוכן) + אין תחמושת + סכסוך כרקע
- **הבדל קריטי**: רמת המסוכנות שונה בתכלית

## 5. ישימות כתקדים
- תיק 1 (עבירה שלמה, נשק תקין) **לא יכול** לשמש תקדים לתיק 2 (ניסיון, נשק תקול)
- בתי משפט מבחינים בחומרה בין נשק תקין לתקול, ובין עבירה שלמה לניסיון
- העבירות הנוספות שונות (186 לעומת 275)

## מסקנה
למרות שיתוף בסעיפ"
ME-15-12-39071-113,ME-09-11-7566-913,3,35.0,SIMILARITY_SCORE: 35
ME-19-04-1316-977,SH-11-05-24791-315,1,15.0,SIMILARITY_SCORE: 15
ME-15-12-39071-113,ME-13-02-28360-614,1,35.0,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **תיק 1**: 144(א) - החזקת נשק בלבד
- **תיק 2**: 144(ב) - נשיאת נשק (חמור יותר)
- **הבדל מהותי**: 144(א) מול 144(ב) הוא הבדל משמעותי בחומרה ובאופי העבירה

## 2. תפקיד הנאשם ומעורבותו
- **תיק 1**: החזקה פסיבית ברכב
- **תיק 2**: נשיאה פעילה + שימוש בפועל (ירי)
- **הבדל משמעותי**: תיק 2 כולל מימוש הסכנה בפועל

## 3. שיטת הביצוע
- **משותף**: שניהם ברכב, אקדח, כדור בקנה, קבלה מאחר, רקע של סכסוך
- **שונה**: תיק 2 כולל ירי בפועל

## 4. נסיבות הליבה
- **תיק 1**: עבירות נוספות חמורות מאוד (גרימת מוות בכוונה תחילה, קשירת קשר)
- **תיק 2**: עבירות נוספות קלות יחסית (תעבורה, הפרעה לשוטר)
- **הבדל קריטי**: תיק 1 כולל עבירות אלימות חמורות נוספות

## 5. ישימות כתקדים
- הבדל בין 144(א) ל-144(ב) הוא **מהותי** ומונע שימוש כתקדים ישיר
- השימוש בפועל בנשק (ירי) בתיק 2 מחמיר משמעותית
- עבירות הנוספות שונות בחומרתן באופן קיצוני

**מסקנה**: למרות קווי דמיון שטחיים (אקדח ברכב, סכסוך), ההבדלים המהותיים (144א מול 144ב, ירי בפועל, אופי העבירות הנוספות) מונ"
ME-16-02-59812-881,ME-22-03-52964-443,3,35.0,"# ניתוח השוואתי

## 1. סוג העבירה וחומרתה
- **תיק 1**: סחר בנשק (144ב2) - עבירה חמורה יותר, מעורבות מסחרית
- **תיק 2**: החזקה/נשיאה/הובלה (144א+ב+ג) - עבירות החזקה אישית
- **הבדל מהותי**: סחר לעומת החזקה אישית

## 2. תפקיד הנאשם ומעורבותו
- **תיק 1**: סוחר/מעביר נשק (""בצע כסף""), תפקיד פעיל במסחר
- **תיק 2**: מחזיק אישי (""הגנה עצמית""), שימוש פסיבי
- **הבדל מהותי**: יזם מסחרי לעומת משתמש קצה

## 3. שיטת הביצוע
- **תיק 1**: קבלה מאחר למטרת מסחר, תכנון מסחרי
- **תיק 2**: החזקה אישית, נשיאה על הגוף
- **דמיון חלקי**: שניהם תכננו, אך למטרות שונות

## 4. נסיבות הליבה
- **דמיון**: אקדח 9 מ""מ, כמות דומה של תחמושת (20 vs 32 כדורים), כדור בקנה, אין שימוש בפועל
- **הבדל**: תיק 1 כולל עבירות שיבוש משפט ומסירת ידיעה כוזבת (מחמיר), תיק 2 הפרעה לשוטר

## 5. ישימות כתקדים
- **בעייתית**: תיק סחר (144ב2) כמעט אף פעם לא משמש תקדים לתיק החזקה אישית
- החומרה והמניע שונים מהותית
- בתי משפט מבחינים בחדות בין סוחרים למחזיקים

**מסקנה**: למרות דמיון בסוג הנשק והתחמושת, ההבדל בין סחר להחזקה אישית, ובין מניע כלכלי"
ME-20-01-62688-591,ME-17-05-35227-215,1,25.0,SIMILARITY_SCORE: 25
ME-16-06-64845-657,ME-12-03-13401-281,1,35.0,"# ניתוח השוואתי

## 1. סוג העבירה וחומרתה
- **תיק 1**: 144(ב) בלבד - נשיאה והובלה
- **תיק 2**: 144(א)+(ב)+(ג) + 340א - החזקה, נשיאה, **ושימוש בפועל (יריות באזור מגורים)**
- **הבדל מהותי**: תיק 2 חמור משמעותית - כולל שימוש בנשק בפועל

## 2. תפקיד הנאשם ומעורבותו
- **תיק 1**: מצא נשק, החזיק והוביל
- **תיק 2**: גנב נשק במכוון, השתמש בו לירי בסכסוך
- **הבדל מהותי**: תיק 2 מעורבות פעילה ותכליתית

## 3. שיטת ביצוע (MO)
- **משותף**: אקדח 9 מ""מ, החזקה על הגוף וברכב, כמות דומה של כדורים (~11)
- **שונה**: תיק 2 כולל גניבה מכוונת ושימוש לירי

## 4. נסיבות הליבה
- **משותף**: כמות תחמושת דומה, נשק עם כדור בקנה
- **שונה מהותית**: 
  - תיק 2: **שימוש בפועל** (ירי), מניע ברור (סכסוך), נסיבה מחמירה (340א)
  - תיק 1: אין שימוש, אין מניע ברור

## 5. ישימות כתקדים
- תיק 2 הוא **חמור משמעותית** - כולל שימוש בנשק בפועל ויריות באזור מגורים
- בית משפט יתייחס לתיק 2 כבעל רמת חומרה גבוהה יותר
- **רלוונטיות מוגבלת**: תיק 1 (נשיאה בלבד) לא יכול לשמש תקדים מלא לתיק 2 (שימוש בפועל)

**SIMILARITY_SCORE: 35**"
