verdict_1,verdict_2,GT,model_score,raw
ME-22-08-15747-700,ME-23-08-41833-827,3,80,SIMILARITY_SCORE: 80
ME-21-12-42162-424,SH-13-09-29504-694,1,40,SIMILARITY_SCORE: 40
ME-21-12-42162-424,SH-21-12-59578-330,2,60,SIMILARITY_SCORE: 60
ME-22-01-47042-277,ME-18-01-73652-357,3,80,SIMILARITY_SCORE: 80
ME-22-11-1990-79,ME-18-04-46786-521,3,80,SIMILARITY_SCORE: 80
ME-23-05-52567-993,ME-17-03-30876-747,3,95,"

SIMILARITY_SCORE: 95"
ME-23-08-41833-827,ME-22-12-47987-640,3,80,SIMILARITY_SCORE: 80
SH-19-02-58269-573,ME-23-12-14553-571,2,30,SIMILARITY_SCORE: 30
SH-19-03-50607-561,ME-16-11-63255-338,1,73,SIMILARITY_SCORE: 73
ME-22-11-1990-79,ME-16-07-11608-225,3,80,SIMILARITY_SCORE: 80
SH-21-09-42879-201,ME-18-08-8864-290,1,20,SIMILARITY_SCORE: 20
SH-21-09-42879-201,ME-22-07-53625-139,1,0,SIMILARITY_SCORE: 0
SH-21-09-42879-201,SH-16-09-64418-33,1,22,SIMILARITY_SCORE: 22
SH-21-09-42879-201,SH-19-02-58269-573,2,43,SIMILARITY_SCORE: 43
ME-23-12-14553-571,ME-17-03-30876-747,3,85,SIMILARITY_SCORE: 85
SH-16-09-64418-33,SH-17-07-16759-919,2,60,SIMILARITY_SCORE: 60
SH-19-02-58269-573,ME-16-11-63255-338,1,60,SIMILARITY_SCORE: 60
SH-24-01-26596-264,ME-22-07-53625-139,2,60,SIMILARITY_SCORE: 60
SH-21-09-42879-201,SH-24-01-26596-264,2,60,SIMILARITY_SCORE: 60
SH-21-09-42879-201,ME-23-12-14553-571,1,0,SIMILARITY_SCORE: 0
SH-24-01-26596-264,ME-21-12-42162-424,1,60,SIMILARITY_SCORE: 60
SH-24-01-26596-264,SH-13-09-29504-694,1,60,SIMILARITY_SCORE: 60
SH-24-01-26596-264,SH-19-02-58269-573,3,80,SIMILARITY_SCORE: 80
SH-21-09-42879-201,SH-19-03-50607-561,3,73,SIMILARITY_SCORE: 73
SH-24-01-9804-702,ME-23-12-14553-571,2,40,SIMILARITY_SCORE: 40
SH-24-01-9804-702,SH-23-09-35299-260,1,30,SIMILARITY_SCORE: 30
SH-22-05-36033-112,SH-16-09-64418-33,2,40,SIMILARITY_SCORE: 40
SH-24-05-46424-585,SH-23-09-35299-260,3,70,SIMILARITY_SCORE: 70
SH-24-05-28565-553,SH-21-12-59578-330,2,60,"

SIMILARITY_SCORE: 60"
SH-24-01-26596-264,SH-21-12-59578-330,1,40,SIMILARITY_SCORE: 40
SH-24-01-26596-264,SH-24-01-9804-702,1,70,SIMILARITY_SCORE: 70
SH-24-01-9804-702,ME-16-07-11608-225,1,40,SIMILARITY_SCORE: 40
SH-24-01-9804-702,ME-21-12-42162-424,2,40,SIMILARITY_SCORE: 40
