verdict_1,verdict_2,GT,model_score,raw
ME-18-04-16826-842,ME-16-12-19902-389,3,92.0,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **שני התיקים**: ייבוא סם מסוכן (קוקאין) לישראל
- **חומרה**: שניהם עבירות חמורות ביותר בדין הפלילי הישראלי
- **דמיון**: מלא ✓

## 2. סוג הסם וכמותו
- **סוג**: קוקאין בשני המקרים
- **כמות**: 
  - תיק 1: 7.935 ק""ג
  - תיק 2: 6.176 ק""ג
- **סדר גודל**: זהה (כמויות גדולות מאוד, מעל 6 ק""ג)
- **שווי**: דומה מאוד (2.4-2.7 מיליון ש""ח)
- **דמיון**: גבוה מאוד ✓

## 3. שיטת הביצוע (MO)
- **שניהם**: הברחה במזוודה עם תחתית כפולה/בטנה נסתרת
- **שניהם**: טיסה מסחרית מגרמניה לישראל
- **שניהם**: הסלקה מקצועית בחבילות אטומות
- **דמיון**: כמעט זהה ✓✓

## 4. נסיבות הליבה
- **שניהם**: תכנון מוקדם
- **שניהם**: מעורבות של גורמים נוספים
- **שניהם**: הסם נתפס ולא הופץ
- **שניהם**: אותו מסלול (גרמניה → ישראל)
- **דמיון**: גבוה מאוד ✓

## 5. ישימות כתקדים
- **רלוונטיות משפטית**: גבוהה מאוד
- שני התיקים עוסקים באותה עבירה, באותו אופן, באותן כמויות
- בית משפט יראה בהם תקדימים רלוונטיים זה לזה בוודאות

**SIMILARITY_SCORE: 92**"
ME-18-04-46786-521,ME-16-06-6788-21,2,72.0,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **שני התיקים**: ייבוא סם מסוכן בצוותא + קשירת קשר
- **חומרה**: שניהם עבירות חמורות בדין הסמים
- **דמיון**: גבוה מאוד ✓

## 2. סוג הסם וכמותו
- **תיק 1**: MDMA (31,243 טבליות, שווי ~2.5M ₪) + קנאביס זניח
- **תיק 2**: קוקאין (2.565 ק""ג)
- **הערכה**: שני סמים מסוכנים בכמויות מסחריות גדולות, אך סוגים שונים
- **דמיון**: בינוני-גבוה (שניהם כמויות מסחריות משמעותיות) ✓

## 3. שיטת הביצוע (MO)
- **תיק 1**: הסלקה במזוודה עם תחתית כפולה, טיסה אישית
- **תיק 2**: הסלקה בשרוולי מעילים, דואר בינלאומי
- **דמיון**: בינוני (שתי שיטות הסלקה שונות, אך שתיהן בינלאומיות) ✓

## 4. נסיבות הליבה
- **שניהם**: 
  - פעולה בהנחיית אחרים
  - תכנון מוקדם
  - קשרים בינלאומיים
  - תפקיד מבצע (לא מתכנן ראשי)
  - פעולה במסגרת רשת
- **תיק 1**: מניע של חוב כספי, תלות כלכלית
- **תיק 2**: הנחיה ישירה מבן זוג
- **דמיון**: גבוה ✓

## 5. ישימות כתקדים
- שני תיקים של ייבוא סמים מסוכנים בכמויות מסחריות
- שניהם מעורבים ברמה ביצועית (לא ראשי ארגון)
- שניהם פעלו בהנחיה/השפע"
ME-18-04-46786-521,ME-16-12-26620-433,1,88.0,"# ניתוח השוואתי מהותי

## 1. סוג העבירה וחומרתה
- **שני התיקים**: יבוא סם מסוכן מחו""ל לישראל בצוותא
- **בסיס חוקי זהה**: סעיף 13 לפקודת הסמים המסוכנים
- **חומרה דומה**: עבירות חמורות ביותר בדיני הסמים
- **ציון ממד**: 95/100

## 2. סוג הסם וכמותו
- **תיק 1**: MDMA עיקרי (31,243 טבליות ≈ 3,124 גרם) + קנאביס זניח
- **תיק 2**: MDMA (1,820 גרם) + קוקאין (888 גרם)
- **הבדל**: תיק 1 כמות גדולה יותר פי 1.5-2, אך שניהם בסדר גודל מסחרי משמעותי
- **דמיון**: שניהם סמים קשים מסוג דומה (MDMA משותף)
- **ציון ממד**: 75/100

## 3. שיטת הביצוע (MO)
- **זהה כמעט**: הסתרה במזוודה עם תחתית/דופן כפולה
- **זהה**: טיסה בינלאומית, קבלת מזוודה במלון באירופה
- **זהה**: ביצוע בצוותא עם חלוקת תפקידים
- **זהה**: שימוש בתקשורת מוצפנת (טלגרם)
- **זהה**: תכנון מוקדם, קשר פלילי
- **ציון ממד**: 95/100

## 4. נסיבות הליבה
- **שניהם**: תגמול כספי מובטח (60K vs 10-54K)
- **שניהם**: פעולה בהנחיית גורם חיצוני/מארגן
- **שניהם**: מניע כלכלי ברור
- **שניהם**: מעצר בשדה התעופה
- **שניהם**: אין אלימות, אין קטינים
- **הבדל**: תיק "
ME-18-08-58591-978,ME-16-06-6788-21,1,35.0,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **תיק 1**: החזקת סם שלא לצריכה עצמית + החזקת כלים
- **תיק 2**: ייבוא סם בצוותא + קשירת קשר
- **הערכה**: עבירות שונות מהותית. ייבוא הוא עבירה חמורה יותר מהחזקה, עם משמעות תקדימית שונה.

## 2. סוג הסם וכמותו
- **תיק 1**: קוקאין 1,029 גרם (~1 ק""ג), שווי 617,400 ₪
- **תיק 2**: קוקאין 2,565 ק""ג, שווי לא צוין
- **הערכה**: אותו סם, אך כמות גדולה פי 2.5 בתיק 2 - הבדל משמעותי בסדר גודל.

## 3. שיטת הביצוע (MO)
- **תיק 1**: רכישה מקומית, ייבוש והכנה בבית של אחר, שימוש בכלים ביתיים
- **תיק 2**: ייבוא בדואר בינלאומי מהולנד, הסלקה במעילים, קבלה בדואר
- **הערכה**: שיטות שונות לחלוטין - מקומי מול בינלאומי, הכנה מול הברחה.

## 4. נסיבות הליבה
- **תיק 1**: תכנון מקומי, שימוש בתנור ייבוש, צריכה חלקית, 3 מעורבים
- **תיק 2**: תכנון בינלאומי מתוחכם, הנחיות מפורטות, תפיסה בדואר, רשת גדולה יותר
- **הערכה**: רמת תחכום שונה, נסיבות מחמירות שונות.

## 5. ישימות כתקדים
- שני התיקים עוסקים בקוקאין בכמויות מסחריות
- אך: עבירות שונות (החזקה מול ייבוא), שיטו"
ME-19-01-68942-383,ME-16-06-6788-21,3,92.0,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **שני התיקים**: ייבוא סם מסוכן בצוותא + קשירת קשר לביצוע פשע
- **חומרה**: שניהם עבירות חמורות ביותר בדין הפלילי הישראלי
- **דמיון**: מלא ✓

## 2. סוג הסם וכמותו
- **תיק 1**: מתאמפטמין, 1.865 ק""ג
- **תיק 2**: קוקאין, 2.565 ק""ג
- **הערכה**: שני סמים מסוכנים מאוד, כמויות מסחריות דומות בסדר גודל (1-3 ק""ג)
- **דמיון**: גבוה מאוד ✓

## 3. שיטת הביצוע (MO)
- **שניהם**: דואר בינלאומי/חברת שילוח
- **שניהם**: הסלקה מתוחכמת (פסלונים מול שרוולי מעילים)
- **שניהם**: תכנון מוקדם, פעולה לפי הנחיות
- **שניהם**: הנאשם לא יזם אלא פעל עבור אחרים
- **דמיון**: מלא כמעט ✓

## 4. נסיבות הליבה
- **שניהם**: פעולה בצוותא עם קרובים/מכרים
- **שניהם**: הנאשם הושפע/הונחה על ידי אחר
- **שניהם**: מניע כספי (מפורש/משתמע)
- **שניהם**: הסם נתפס לפני הפצה
- **שניהם**: תפקיד מבצע (לא מתכנן ראשי)
- **דמיון**: גבוה מאוד ✓

## 5. ישימות כתקדים
התיקים כמעט זהים במבנה המשפטי:
- אותן עבירות עיקריות
- אותו MO (ייבוא בדואר עם הסלקה)
- כמויות דומות של סמים מסוכנים
- תפקיד "
ME-19-01-68958-71,ME-16-06-6788-21,3,88.0,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **שני התיקים**: ייבוא סם מסוכן + קשירת קשר לביצוע פשע
- **חומרה**: שניהם עבירות חמורות ביותר בדין הפלילי הישראלי
- **דמיון**: גבוה מאוד ✓

## 2. סוג הסם וכמותו
- **תיק 1**: מתאמפטמין 1.865 ק""ג
- **תיק 2**: קוקאין 2.565 ק""ג
- **הערכה**: שני סמים מסוכנים מאוד, כמויות מסחריות דומות בסדר גודל
- **דמיון**: גבוה ✓

## 3. שיטת הביצוע (MO)
- **שניהם**: ייבוא מוסלק בדואר בינלאומי
- **שניהם**: הסלקה פיזית (פסלונים מול שרוולי מעילים)
- **שניהם**: משלוח לכתובת הנאשם/ת
- **שניהם**: קבלה פיזית של החבילה
- **דמיון**: גבוה מאוד ✓✓

## 4. נסיבות הליבה
- **תכנון מוקדם**: שניהם ✓
- **פעולה בצוותא**: שניהם (2+ משתתפים) ✓
- **תפקיד הנאשם**: שניהם מקבלי החבילה, פעלו לפי הנחיות ✓
- **מניע**: רווח כספי/מסחרי בשניהם ✓
- **תפיסה**: בשני המקרים הסם נתפס ולא הופץ ✓

## 5. ישימות כתקדים
- **זהות משפטית**: אותם סעיפי חוק (ייבוא + קשר)
- **דפוס עבריינות**: זהה כמעט (ייבוא מוסלק בדואר)
- **שיקולי ענישה**: רלוונטיים זה לזה (כמות, תכנון, צוותא)

**SIMILARITY_SC"
ME-19-02-45480-398,ME-17-03-30876-747,3,91.0,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **שני התיקים**: ייצור/הפקת סם מסוכן (קנאביס) בהיקף מסחרי
- **חומרה דומה**: שניהם עבירות חמורות בדרגה גבוהה
- **ציון ממד**: 95/100

## 2. סוג הסם וכמותו
- **סוג**: קנאביס בשני המקרים
- **כמות**: תיק 1: ~80 ק""ג | תיק 2: ~140 ק""ג
- **סדר גודל דומה**: שניהם כמויות מסחריות משמעותיות (מאות קילוגרמים)
- **ציון ממד**: 90/100

## 3. שיטת הביצוע (MO)
- **שניהם**: הקמת מעבדה ייעודית עם תכנון מוקדם
- **שניהם**: שכירות מקום ייעודי למטרה
- **שניהם**: ציוד מקצועי (מאווררים, מפוחים, ציוד ייבוש)
- **שניהם**: התאמות פיזיות למבנה (אטימה/חיבורים)
- **הבדל**: תיק 2 כולל גם גניבת חשמל
- **ציון ממד**: 85/100

## 4. נסיבות הליבה
- **שניהם**: תכנון מוקדם ושיטתי
- **שניהם**: מטרה מסחרית ברורה
- **שניהם**: פעילות בצוותא/עבור אחרים
- **שניהם**: השקעה כלכלית משמעותית
- **שניהם**: מעבדה פעילה (לא רק החזקה)
- **ציון ממד**: 90/100

## 5. ישימות כתקדים
- **רלוונטיות גבוהה מאוד**: שני התיקים עוסקים בדיוק באותה עבירה ליבה
- **שאלות משפטיות דומות**: קביעת עונש למ"
ME-19-02-45480-398,ME-17-04-17677-800,3,78.0,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **תיק 1**: ייצור והכנת סם (עיבוד, ייבוש, אריזה של קנאביס שכבר נקטף)
- **תיק 2**: ייצור והפקת סם (גידול פעיל של 235 צמחי קנאביס)
- **הערכה**: שני התיקים עוסקים בייצור סם מסוכן בהיקף מסחרי, אך תיק 2 חמור יותר (גידול מלא vs עיבוד)

## 2. סוג הסם וכמותו
- **תיק 1**: 79.9 ק""ג קנאביס מיובש, שווי מאות אלפי ש""ח
- **תיק 2**: 235 צמחים, שווי מוערך במיליוני ש""ח
- **הערכה**: שני התיקים עוסקים בקנאביס בהיקף מסחרי משמעותי, תיק 2 בהיקף גדול יותר

## 3. שיטת הביצוע (MO)
- **משותף**: שכירת נכס ייעודי, הסבת חדרים, ציוד מתקדם, תכנון מוקדם, פעילות ממושכת
- **שונה**: תיק 1 - עיבוד וייבוש; תיק 2 - גידול פעיל עם מעקף חשמל
- **הערכה**: דפוס דומה מאוד של מעבדה ביתית מאורגנת

## 4. נסיבות הליבה
- **משותף**: מעבדה ביתית, מספר חדרים, ציוד מקצועי, תכנון, מטרה מסחרית
- **מחמיר בשניהם**: היקף, מקצועיות, תכנון
- **שונה**: תיק 2 כולל גם גניבת חשמל (עבירה נוספת)

## 5. ישימות כתקדים
- שני התיקים עוסקים במעבדות קנאביס ביתיות מאורגנות
- רלוונטיים לשאלות של: היקף "
ME-19-02-45480-398,ME-19-04-14578-148,3,96.0,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **שני התיקים**: ייצור והפקת סם מסוכן (קנאביס) + החזקה שלא לצריכה עצמית
- **סעיפי חוק זהים**: סעיפים 6, 7(א), 7(ג) לפקודת הסמים המסוכנים
- **חומרה**: שניהם עבירות חמורות ביותר בדרגה מסחרית
- **דמיון**: 100%

## 2. סוג הסם וכמותו
- **סוג**: קנאביס/קנבוס (זהה)
- **כמות**: תיק 1: 79.9 ק""ג | תיק 2: 80 ק""ג (כמעט זהה!)
- **סדר גודל**: שניהם כמויות מסחריות עצומות
- **שווי**: מאות אלפי שקלים בשניהם
- **דמיון**: 100%

## 3. שיטת הביצוע (MO)
- **שניהם**: הקמת מעבדת גידול מתוחכמת בדירה שכורה
- **תכנון מוקדם**: כן בשניהם
- **ציוד מקצועי**: מאווררים, מפוחים, נורות, מערכות השקיה, דשנים
- **התאמות פיזיות**: אטימת חלונות, מדפים, מערכות ייבוש
- **תקופת ביצוע**: מספר חודשים (תיק 1: 3 חודשים, תיק 2: 4+ חודשים)
- **דמיון**: 95%

## 4. נסיבות הליבה
- **מעבדה מתוחכמת**: כן בשניהם
- **מטרה מסחרית**: כן בשניהם (לא לצריכה עצמית)
- **מניע**: רווח כלכלי
- **נסיבות מחמירות**: כמות עצומה, תכנון, מקצועיות
- **הבדל קל**: תיק 1 - פעל עבור אחרים; תיק 2 - יחידני"
ME-19-04-14488-104,ME-19-04-14578-148,3,92.0,"# ניתוח דמיון מהותי בין התיקים

## 1. סוג העבירה וחומרתה
- **שני התיקים**: ייצור והפקת סם מסוכן + החזקה שלא לצריכה עצמית
- **חומרה**: שניהם עבירות חמורות בדרגה עליונה
- **דמיון**: כמעט מושלם ✓

## 2. סוג הסם וכמותו
- **סוג**: שניהם קנאביס/קנבוס
- **כמות**: תיק 1: 51.15 ק""ג | תיק 2: 80 ק""ג
- **סדר גודל**: שניהם כמויות מסחריות גדולות מאוד באותו טווח
- **דמיון**: גבוה מאוד ✓

## 3. שיטת הביצוע (MO)
- **שניהם**: הקמת מעבדת גידול ביתית מתוחכמת
- **ציוד זהה**: מנורות, מאווררים, מזגנים, שנאים, מדי טמפרטורה, דשנים, מערכות השקיה
- **מיקום**: שניהם בדירות מגורים (פתח תקווה מול הוד השרון)
- **דמיון**: כמעט זהה ✓

## 4. נסיבות הליבה
- **תכנון מוקדם**: שניהם כן
- **מעבדה מתוחכמת**: שניהם כן
- **פעילות יחידנית**: שניהם
- **מטרה**: רווח כלכלי/מסחרי
- **תקופה**: תיק 1: 2.5 חודשים | תיק 2: ~4.5 חודשים (דומה)
- **הבדל**: תיק 1 כולל גם גניבת חשמל והחזקת נשק (עבירות נלוות)
- **דמיון**: גבוה מאוד ✓

## 5. ישימות כתקדים
- **רלוונטיות משפטית**: גבוהה מאוד - שני תיקים של מעבדות קנאביס ביתיות בכמויות מסחריות ד"
ME-19-04-14488-104,ME-21-03-10139-230,1,35.0,SIMILARITY_SCORE: 35
ME-19-04-14488-104,ME-14-01-16958-980,3,88.0,"# ניתוח השוואתי מהותי

## 1. סוג העבירה וחומרתה
- **שני התיקים**: עבירות זהות - ייצור/גידול קנאביס, החזקה לא לצריכה עצמית, החזקת כלים
- **חומרה**: שניהם עבירות חמורות בהיקף מסחרי משמעותי
- **ציון ממד**: 95/100

## 2. סוג הסם וכמותו
- **סוג**: שניהם קנאביס (זהה)
- **כמות**: תיק 1: 51.15 ק""ג, תיק 2: 60 ק""ג - כמויות באותו סדר גודל (מסחרי משמעותי)
- **ציון ממד**: 95/100

## 3. שיטת הביצוע (MO)
- **שניהם**: הקמת מעבדת גידול מאורגנת עם ציוד מקצועי
- **ציוד דומה**: מערכות תאורה, מדי טמפרטורה/לחות, מאווררים, דשנים, עציצים
- **הבדל**: תיק 1 כולל גם גניבת חשמל והחזקת נשק
- **ציון ממד**: 85/100

## 4. נסיבות הליבה
- **תכנון**: שניהם מתוכננים היטב, מעבדות מאורגנות
- **מבצע יחיד**: שניהם פעלו לבדם (לא ארגון)
- **מניע**: כלכלי (מסחרי)
- **הבדל**: תיק 1 כולל עבירות נלוות (חשמל, נשק)
- **ציון ממד**: 80/100

## 5. ישימות כתקדים
- **ליבת העבירה זהה**: גידול מסחרי של קנאביס בהיקף דומה
- **נסיבות דומות**: מעבדה ביתית/תעשייתית, ציוד מקצועי, פעילות יחיד
- **רלוונטיות גבוהה**: בית משפט יראה בהם תקדימים הדדיי"
