verdict_1,verdict_2,GT,model_score,raw
ME-16-10-9348-780,SH-10-02-25802-731,1,40,SIMILARITY_SCORE: 40
ME-17-05-633-549,ME-09-05-16192-355,1,45,"SIMILARITY_SCORE: 45  
**הסבר**: שני התיקים עוסקים בנשק ללא רישיון, אך ההבחנות מהותיות:  
1. **סוג העבירה**: תיק 1 כולל סחר (מכירה/רכישה) בנשק (חמור יותר), בעוד תיק 2 עוסק רק בהובלה/נשיאה (144(ב)).  
2. **תפקיד הנאשם**: ב-1 הנאשם היה יזם מרכזי, ב-2 השתתף בהחזקה משותפת כצד משני.  
3. **שיטת ביצוע**: ב-1 עסקה מסודרת עם תשלומים נדחים, ב-2 הסתרת נשק ברכב וניסיון בריחה.  
4. **נסיבות**: תיק 1 כולל כמות גדולה של נשק ותחמושת, תכנון מוקדם ורווח כספי, בעוד תיק 2 כולל נשק"
ME-15-08-44579-251,ME-14-12-6904-57,2,40,SIMILARITY_SCORE: 40
ME-16-05-336-804,ME-15-12-39071-113,1,35,"SIMILARITY_SCORE: 35  
The cases share the common element of illegal firearm possession without a license, but differ significantly in key legal and factual aspects. File 1 involves **active transportation and use of an improvised submachine gun** (144(b)), including public endangerment, a getaway vehicle, and ammunition, while File 2 concerns **passive possession of a hidden pistol** (144(a)) in a private vehicle with no evidence of use or intent. The distinction between 144(a) and 144(b) alone severely limits precedent value, compounded by differences in defendant role (active shooter vs. passive passenger), method of operation (public display/use vs. concealment), and circumstances (ammunition/accessories vs. isolated weapon). These factors render the cases legally and factually distinct for sentencing purposes."
ME-17-05-633-549,ME-16-03-54615-517,2,65,SIMILARITY_SCORE: 65
ME-20-01-62688-591,ME-16-09-398-589,3,70,SIMILARITY_SCORE: 70
ME-16-06-42987-901,ME-16-06-44840-433,3,75,SIMILARITY_SCORE: 75
ME-16-06-42987-901,ME-14-10-31218-522,1,40,SIMILARITY_SCORE: 40
ME-18-05-32659-754,ME-15-02-9111-399,2,68,SIMILARITY_SCORE: 68
ME-21-10-18557-340,SH-11-01-41775-497,1,45,"SIMILARITY_SCORE: 45  
**הסבר:**  
1. **סוג העבירה וחומרתה**: שניהם עוסקים בהחזקת נשק/תחמושת ללא רשיון (144(א)), אך תיק 1 כולל גם נשיאה והובלה (144(ב)) וירי מנשק חם (340א), מה שמעמיס משמעותית על החומרה.  
2. **תפקיד הנאשם ומעורבותו**: תיק 1 כולל מעורבות פעילה, יזם ומבצע עיקרי עם צוותא, בעוד תיק 2 עוסק בחזיקת נשק בודדת ללא שותפים.  
3. **שיטת הביצוע (MO)**: תיק 1 כולל ירי באזור מגורים, שימוש בתת-מקלע מאולתר, תכנון מוקדם ונסיעה יזומה, בעוד תיק 2 עוסק"
ME-16-06-44840-433,SH-11-05-24791-315,1,35,SIMILARITY_SCORE: 35
SH-17-10-10556-234,m07001074-98,2,85,SIMILARITY_SCORE: 85
ME-16-05-336-804,ME-16-11-69158-529,3,75,SIMILARITY_SCORE: 75
SH-19-07-60805-168,ME-14-10-31218-522,1,55,"SIMILARITY_SCORE: 55  
**הסבר:**  
- **סוג העבירה וחומרתה**: שניהם תחת סעיף 144(א), אך תיק 1 עוסק בהחזקת אקדח מותאם לירי חיים (兵器 מותקף), בעוד תיק 2 עוסק ברימון סינוור (兵器 לא-letal). ההבחנה בין נשק ירי חיים לאמצעי סינוור משפיעה על חומרת הסיכון.  
- **תפקיד הנאשם**: בשני התיקים הנאשם פעל לבדו, אך בתיק 2 היה שימוש פעיל בנשק (השלכה), בעוד בתיק 1 מדובר רק בהחזקה.  
- **שיטת הביצוע**: בתיק 1 נשק הוסתר בתא מטען, בתיק 2 נשק נזרק במרפסת—שיטות שונות.  
- **נסיבות הליבה**: בתיק 1 יש"
ME-16-08-229-604,ME-16-05-19384-544,1,63,SIMILARITY_SCORE: 63
ME-16-02-18397-87,ME-20-01-62688-591,1,35,SIMILARITY_SCORE: 35
sh-10-05-7434-952,ME-15-06-12109-344,1,45,"SIMILARITY_SCORE: 45  
**הסבר:**  
- **сходות:** שניהם עוסקים בהחזקת נשק חצי אוטומטי ללא רישיון, עם פוטנציאל סיכון גבוה.  
- **הבחנות:**  
  1. **סעיף חוק:** 144(א) (החזקה) vs. 144(ב) (נשיאה/הובלה) – הבחנה מהותית מבחינת הדין.  
  2. **מעורבות:** ביצוע יחיד בתיק 1 מול שותפות בתיק 2 (בעזרת אחיו/בעלים של הרכב).  
  3. **שיטת ביצוע:** החזקה בדירה (תנאי סטטיים) בתיק 1 מול הובלה ברכב בתיק 2 – נסיבות סיכון שונות.  
  4. **מטר"
ME-16-08-44157-713,ME-15-11-45465-294,3,65,SIMILARITY_SCORE: 65
ME-16-06-44840-433,SH-09-05-9349-998,1,35,SIMILARITY_SCORE: 35
ME-16-05-25902-514,SH-17-08-47445-166,1,35,SIMILARITY_SCORE: 35
ME-17-08-28615-573,ME-16-05-336-804,2,55,SIMILARITY_SCORE: 55
SH-19-07-60805-168,ME-20-01-17935-7,1,40,SIMILARITY_SCORE: 40
ME-15-06-12109-344,ME-12-04-33577-700,1,40,"SIMILARITY_SCORE: 40  
**הסבר:**  
1. **סוג העבירה וחומרתה**: שניהם עוסקים בנשק ללא רישיון, אך תיק 1 עוסק בהובלה (144(ב)) ותיק 2 כולל שימוש ביריות (עבירה חמורה יותר עם פגיעה פיזית).  
2. **תפקיד הנאשם**: תיק 1 - מעורבות פסיבית (נשיאה ברכב של אחר), תיק 2 - מעורבות פעילה (ירי עצמאי).  
3. **שיטת הביצוע**: תיק 1 - הסתרת נשק בהובלה, תיק 2 - ירי ספונטני באזור מגורים.  
4. **נסיבות הליבה**: תיק 1 - ללא נזק, תיק 2 - נזק פיזי, התגרות, שימוש בנשק באלימות.  
5. **יש"
ME-15-12-39071-113,ME-09-11-7566-913,3,45,SIMILARITY_SCORE: 45
ME-16-05-336-804,ME-14-12-6904-57,3,75,SIMILARITY_SCORE: 75
ME-19-04-1316-977,SH-11-05-24791-315,1,25,SIMILARITY_SCORE: 25
ME-16-02-59812-881,ME-22-03-52964-443,3,40,SIMILARITY_SCORE: 40
ME-15-12-39071-113,ME-13-02-28360-614,1,30,SIMILARITY_SCORE: 30
SH-14-02-28659-762,ME-16-05-19384-544,1,40,SIMILARITY_SCORE: 40
ME-16-06-64845-657,ME-12-03-13401-281,1,45,"SIMILARITY_SCORE: 45  
הדמיון מתבסס על החזקת נשק ותחמושת ללא רישיון, אך ההבחנה המהותית נובעת מהשימוש ב_WEAPON בתקדים השני (ירי באזרחי), מה שמעמיק את החומרה ומציב נסיבות מסוכנות יותר. בנוסף, היות שהתקדים הראשון עוסק רק בהובלה (144(ב)) והשני כולל ירי, יש הבדל מהותי בנסיבות הליבה ובסיכון שנוצר."
ME-20-01-62688-591,ME-17-05-35227-215,1,45,"SIMILARITY_SCORE: 45  
**נימוקים:**  
1. **סוג העבירה וחומרתה** — התיק הראשון כולל חבלה בכוונה מחמירה (329(א)(1)) עם פגיעה חמורה, בעוד שהתיק השני עוסק רק בהובלת נשק (144(ב)). חומרת העבירה בתיק הראשון גבוהה בהרבה.  
2. **תפקיד הנאשם** — שני הנאשמים היו מבצעים מרכזיים (תיק 1: יורה ישיר, תיק 2: מבצע יחיד), אך בתיק הראשון הייתה מעורבות אלימה ישירה.  
3. **שיטת הביצוע** — בתיק הראשון: תכנון מוקדם, שימוש ברכב, ירי מטווח קצר. בתיק השני: הובלה של תת-מקלע מאולתר באופנוע ללא פרט שיטת ביצוע. ד"
ME-19-01-53615-8,ME-16-11-69158-529,3,75,SIMILARITY_SCORE: 75
ME-15-12-39071-113,sh-10-05-7434-952,3,75,"SIMILARITY_SCORE: 75  
**הסבר:**  
שני התיקים עוסקים בהחזקת נשק חצי אוטומטי ללא רישיון לפי סעיף 144(א), עם היעדר נסיבות מחמירות (כגון שימוש בנשק, תכנון, או נסיעה עם נשק טעון). ההבדלים העיקריים הם במיקום (רכב פרטי מול דירה) ובסך כמות הנשק (אקדח בודד מול שני אקדחים), אך אלו אינם משנים את עיקר העבירה. מאחר ששני התיקים נוגעים לאותו סעיף חוק ואותו סוג נשק, וההשפעה על חומרת העונש תלויה בעיקר בהיעדר רישיון, הם נחשבים דומים מספיק לשמש כתקדים ענייני."
ME-16-06-44840-433,ME-12-09-51207-971,1,45,"SIMILARITY_SCORE: 45  
**הסבר:**  
1. **סוג העבירה וחומרתה**: שניהם עוסקים בנשק לא חוקי, אך תיק 1 כולל רימונים (סיכון גבוה אך לא קטלני בפועל) ועבירות נשיאה (144ב), בעוד תיק 2 עוסק בייצור נשק קטלני (קליע) והחזקה ממושכת. חומרת הנשק והסעיפים השונים מפחיתים את הדמיון.  
2. **תפקיד הנאשם**: תיק 1 - מעורבות קבוצתית, פעל בהוראת אחרים, מעורבות מורכבת (העברה, הסברת שימוש). תיק 2 - פעל לבדו, ייצר את הנשק. הבדל משמעותי בתפקיד ורמת הביקורת.  
3. **שיטת הביצוע**: תיק 1 - העברת נשק, הטמנה"
SH-16-04-30406-325,SH-16-11-7544-55,3,65,SIMILARITY_SCORE: 65
ME-17-04-613-913,ME-12-04-33577-700,1,35,SIMILARITY_SCORE: 35
ME-16-05-19384-544,ME-16-03-54615-517,3,55,"SIMILARITY_SCORE: 55  
**הסבר:**  
שני התיקים עוסקים בסחר בנשק (סעיף 144(ב2)), אך עם הבחנות משמעותיות:  
1. **חומרת העבירה**: תיק 1 כולל נשק שנסחר שימש לפיגוע ירי אמיתי (נזקים חמורים), בעוד תיק 2 כולל נשק שאינו תקין שלא נוצל.  
2. **תפקיד הנאשם**: בתיק 1 הנאשם היה יזם פעיל עם מעורבות מרכזית לאורך חודשים, בתיק 2 הוא פעל ביוזמת אחר ולבצע עסקה בודדת.  
3. **שיטת ביצוע**: שני התיקים כוללים הסתרת נשק, אך בתיק 1 יש דפוס של פעילות ממושכת ותפקיד מובנה, בעוד תיק 2 קצר-טווח ולא הוביל לפגיעה.  
4. **נסיבות"
ME-12-05-33444-999,ME-17-04-613-913,1,45,"SIMILARITY_SCORE: 45  
**הסבר:**  
- **סוג העבירה וחומרתה**: תיק 1 (144(א) - החזקה) שונה בתכלית מתיק 2 (144(ב) - נשיאה/הובלה), מה שמקשה על שימוש כתקדים משפחתי.  
- **תפקיד הנאשם**: בתיק 2 הנאשם נשא והוביל את הנשק בתכנון עם שותפים, בעוד בתיק 1 מדובר בהחזקת נשק נגנב ללא התייחסות להובלה או שותפים.  
- **שיטת הביצוע**: שני התיקים כוללים הסתרת נשק ברכב/על הגוף ותחמושת טעונה, אך בתיק 2 יש דפוס של הובלה מאורגן (מסלול מוגדר, שותפים), בניגוד לתיק 1.  
- **נסיבות הליבה"
ME-20-01-62688-591,ME-22-03-52964-443,2,30,"SIMILARITY_SCORE: 30  
הדמיון העיקרי מתבטא בהפרות נשק ללא רישיון (כולל סעיף 144(ב)), אך ההבדלים מהותיים:  
1. **סוג העבירה** - תיק 1 עוסק בחבלה חמורה עם נשק, תיק 2 בהפצה והפרעה לשוטרים.  
2. **שיטת הביצוע** - תיק 1: ירי מוקדמם עם תכנון ו accomplice. תיק 2: החזקת נשק מוסתרת ללא שימוש ישיר.  
3. **נסיבות הליבה** - תיק 1 גרם לפגיעה גופנית חמורה, תיק 2 לא נגע לשימוש בנשק.  
4. **עבירות נלוות** - תיק 1 כולל סמים וחבלה, תיק 2 כולל הפרעה לשוטרים.  
הדמיון המוגבל ב"
ME-21-10-18557-340,ME-16-10-9348-780,1,55,SIMILARITY_SCORE: 55
SH-16-11-7544-55,ME-13-10-28139-807,1,45,SIMILARITY_SCORE: 45
ME-16-11-69158-529,ME-14-12-6904-57,2,70,SIMILARITY_SCORE: 70
ME-16-05-9968-487,ME-13-04-35007-454,3,45,"SIMILARITY_SCORE: 45  
**הסבר:**  
1. **סוג העבירה וחומרתה**: שניהם עוסקים בחזקת/נשיאת נשק ללא רישיון (סעיפים 144(א)+(ב)), אך תיק 1 כולל תת-מקלע מאולתר (兵器 חמור יותר) ומעורבות רשת משפחתית, בעוד תיק 2 עוסק באקדח ב b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b"
ME-16-04-12480-812,SH-16-05-42991-439,1,40,SIMILARITY_SCORE: 40
ME-22-03-52964-443,SH-17-08-47445-166,1,65,SIMILARITY_SCORE: 65
SH-11-05-24791-315,ME-16-10-9348-780,1,45,"SIMILARITY_SCORE: 45  
**הסבר:**  
- **סוג העבירה:** שניהם עוסקים בנשקייה ללא רישיון, אך תיק 1 הוא 144(א) (החזקה בלבד) ותיק 2 הוא 144(ב) (נשיאה/הובלה) — הבחנה מהותית מבחינת בית משפט.  
- **תפקיד הנאשם:** תיק 1 — החזקה פסיבית ב domicilium; תיק 2 — מעורבות פעילה (הובלה, העברה לנער).  
- **שיטת ביצוע:** תיק 1 — ללא דפוס ברור; תיק 2 — שימוש ברכב, שותף, העברה לנער.  
- **נסיבות:** תיק 1 — אקדח ו-2 מחסניות; תיק 2 — רובה צייד, 75 כדורים, גנ"
ME-16-11-69158-529,ME-16-10-12213-904,1,65,SIMILARITY_SCORE: 65
ME-15-12-39071-113,ME-10-08-17917-313,3,35,"SIMILARITY_SCORE: 35  
**הסבר:**  
1. **סוג העבירה וחומרתה**: שני התיקים כוללים החזקת נשק ללא רישיון (144(א)), אך תיק 2 כולל גם עבירה על סמים, מה שמעמיס עליו.  
2. **תפקיד הנאשם ומעורבותו**: בתיק 1 הנאשם היה מושא להחזקה פאסיבית, בעוד בתיק 2 הוא ביצע הובלה פעילה והסתרת הנשק — מעורבות מרכזית.  
3. **שיטת הביצוע (MO)**: בתיק 2 יש דפוס של הסתרה והובלה מובנה, בעוד בתיק 1 אין פרטים על שיטת ביצוע מעבר להחבה.  
4. **נסיבות הליבה**: סוג הנשק (אקדח חצי אוטומטי מול אקדח עט"
ME-16-03-59260-279,ME-16-08-54879-35,2,55,SIMILARITY_SCORE: 55
ME-15-12-39071-113,SH-11-12-35552-181,3,75,SIMILARITY_SCORE: 75
ME-16-06-42987-901,ME-12-03-13401-281,1,55,SIMILARITY_SCORE: 55
SH-20-02-52091-995,SH-16-11-7544-55,3,85,SIMILARITY_SCORE: 85
SH-18-07-52337-770,SH-16-11-7544-55,3,55,SIMILARITY_SCORE: 55
SH-14-02-28659-762,SH-16-05-42991-439,2,45,"SIMILARITY_SCORE: 45  
**נימוק:**  
1. **סוג העבירה:** שניהם תחת 144(א) (החזקה בלתי חוקית), אך תיק 2 כולל גם שיבוש הליכי משפט (244) ותחמושת טעונה – הבדל משמעותי בחומרה.  
2. **תפקיד הנאשם:** תיק 1 – ביצוע בודד; תיק 2 – יזם עם שותפה (רעותו) וניצול מעמד אישי.  
3. **שיטת ביצוע:** הסתרה בבית, אך תיק 2 כולל פיקוח על הסתרה בידי אחר (רעותו) ותכנון מפורש.  
4. **נסיבות:** שניהם כוללים סיכון נשק, אך תיק 2 כולל נשק טעון, תחמושת, ושיבוש הליכי מש"
ME-14-10-31218-522,ME-17-05-35227-215,1,40,"SIMILARITY_SCORE: 40  
**הסבר:**  
- **סוג העבירה**: תיק 1 עוסק בהחזקת ושימוש בנשק (144א), בעוד תיק 2 עוסק בהובלת נשק (144ב) — הפרשנות המשפטית והענישה שונים.  
- **שיטת הביצוע**: תיק 1 כולל שימוש ישיר בנשק (השלכת רימון), בעוד תיק 2 עוסק בהובלת נשק מוסתר — דפוסי פעולה שונים.  
- **נסיבות הליבה**: תיק 1 נוגע לשימוש בנשק כדי להזיק/להפחיד, בעוד תיק 2 מתמקד בסיכון פוטנציאלי ללא שימוש מיידי.  
- **השוואה משפטית**: הבחנה בין 144(א) ל-144(ב) מקטינה את הראוייה של תיק אחד כתקדים לשני,"
SH-16-11-7544-55,SH-15-03-49530-992,3,55,"SIMILARITY_SCORE: 55  
**הסבר:**  
שני התיקים עוסקים בהחזקת נשק מאולתר ללא רישיון לפי סעיף 144(א), אך קיימות הבחנות משמעותיות:  
1. **סוג נשק ותחמושת**: תיק 1 כולל רובה תת-מקלע (兵器 מותאם לירי מהיר) עם 10 קליעים בודדים, בעוד תיק 2 כולל רובה קרל גוסטב (兵器 כבד יותר) עם שני סוגי תחמושת (9 מ""מ ו-5.56 מ""מ) ושתי מחסניות — מצב המעיד על הכנה מובנית.  
2. **מיקום ההחזקה**: תיק 1 במרחב ציבורי (מחלף תנועה), מה שמגביר את הסיכון החברתי, לעומת תיק 2 שהוחבא בסביבת"
ME-16-10-12213-904,ME-16-01-189-123,3,55,SIMILARITY_SCORE: 55
SH-15-12-65958-120,ME-16-05-9983-155,2,40,SIMILARITY_SCORE: 40
ME-18-04-19642-504,ME-16-07-45228-25,1,40,SIMILARITY_SCORE: 40
ME-15-03-29911-554,ME-16-02-18397-87,1,40,SIMILARITY_SCORE: 40
ME-16-11-13999-863,ME-21-10-18557-340,1,55,"SIMILARITY_SCORE: 55  
**הסבר:**  
שני התיקים משתפים בסוג עבירה מרכזי (החזקה, נשיאה והובלה של נשק ללא רישיון תחת סעיפים 144(א) ו-144(ב)), השתתפות צוותא, והובלה ברכב. עם זאת, התיק השני כולל ירי מנשק חם (סעיף 340א) באזור מגורים, סיכון פוטנציאלי לחיי אדם, ותפקיד מרכזי ויזמי של הנאשם (לעומת תפקיד פסיבי יותר בתיק הראשון). ההבחנה בין ""שימוש"" לנשק לבין ""החזקה בלבד"" משפיעה על חומרת העבירה, ולכן הדמיון אינו מלא. עם זאת, היקף העבירה המשותף (הובלה ברכב עם צוותא) עשוי להצד"
ME-16-11-69158-529,ME-16-01-3772-806,3,55,SIMILARITY_SCORE: 55
ME-17-02-54432-484,ME-16-05-25902-514,3,75,SIMILARITY_SCORE: 75
SH-10-02-25802-731,ME-13-04-35007-454,1,30,SIMILARITY_SCORE: 30
sh-10-05-7434-952,ME-21-10-18557-340,1,40,SIMILARITY_SCORE: 40
ME-18-05-32659-754,ME-16-08-54879-35,3,55,SIMILARITY_SCORE: 55
ME-16-05-25902-514,SH-11-01-41775-497,3,55,SIMILARITY_SCORE: 55
SH-17-10-10556-234,ME-09-06-10774-130,2,50,"SIMILARITY_SCORE: 50  
**הסבר:**  
1. **סוג העבירה וחומרתה**: שניהם עוסקים בהחזקת נשק חם (144(א)), אך תיק 2 כולל גם נשיאה (144(ב)) - הפרשנות המשפטיית בין הסעיפים משמעותית.  
2. **תפקיד הנאשם ומעורבותו**: שניהם מעורבים ישירות בהחזקת נשק, אך תיק 1 מפרט החזקה פיזית, בעוד תיק 2 אינו מפרט.  
3. **שיטת הביצוע**: שניהם כוללים הסתרת נשק, אך בדרכים שונות (בית/זבל מול רכב).  
4. **נסיבות הליבה**: שניהם כוללים נשק טעון עם תחמושת, אך תיק 1 מתעד כמות מדווגת (2 מחסניות, 10 קליע"
ME-17-05-35227-215,ME-15-02-9111-399,1,60,SIMILARITY_SCORE: 60
ME-16-10-12213-904,ME-15-02-9111-399,1,45,"SIMILARITY_SCORE: 45  
הדמיון נמוך-בינוני. שני התיקים עוסקים בנשיאה והחזקה של נשק ללא רישיון, אך קיימות הבחנות משמעותיות:  
1. **סוג העבירה**: תיק 1 עוסק אך ורק בנשיאה לפי סעיף 144(ב), בעוד תיק 2 כולל גם החזקה לפי 144(א) - הבחנה שמשפיעה על עוצמת התקדים.  
2. **סוג הנשק**: תיק 1 כולל נשק מאולתר (שאינו תקין), בעוד תיק 2 עוסק באקדח תקין וטעון - נשק מסוכן יותר.  
3. **נסיבות ביצוע**: תיק 1 מתאר הסתרה מנותקת (רכב פרטי, מסלול מוגדר), בעוד תיק 2 כולל מנוסה מהמשטרה והשלכת"
ME-16-02-59812-881,ME-16-03-54615-517,1,65,SIMILARITY_SCORE: 65
SH-23-03-19819-247,SH-16-11-7544-55,3,55,"SIMILARITY_SCORE: 55  
הסיבות:  
1. **סוג העבירה**: שתיהן החזקת נשק ללא רישיון לפי סעיף 144(א) – זהות.  
2. **תפקיד הנאשם**: מעורבות פרטנית ובלעדי בשתיהן – זהות.  
3. **שיטת הביצוע**: שתיהן כוללות הסתרת נשק, אך במקומות שונים (בית מול מקום ציבורי) – דמיון חלקי.  
4. **נסיבות הליבה**: בשני המקרים לא הייתה אלימות או פגיעה בפועל, אך ב-תיק 1 מדובר בכמות תחמושת גדולה יותר, נשק מתקדם (רובה סער שהוסב) ו才发现ת משטרתית ישירה – הבדלים משמעותיים בחומרה.  
5. **ישימות כתקדים**: למרות השוות ב범"
ME-16-04-12480-812,ME-12-03-15148-775,1,35,"SIMILARITY_SCORE: 35

The two cases share the common element of illegal firearm possession under section 144, but differ significantly in other critical aspects:

1. **Type and severity of offense**: Case 1 involves attempted grievous bodily harm with aggravating circumstances, multiple shootings at people and property, and threats - making it substantially more severe than Case 2 which centers on possession and vehicle fraud.

2. **Defendant's role**: In Case 1, the defendant actively used the firearm aggressively (shooting at people and property). In Case 2, the firearm was possessed but not used aggressively.

3. **Method of operation**: Case 1 shows a pattern of violent intimidation through gunfire, while Case 2 demonstrates planning related to vehicle fraud and concealment of criminal activity.

4. **Core circumstances**: Case 1 involved 14 shots fired with intent to harm, property damage, and multiple victims. Case 2 involved a loaded firearm in"
ME-15-12-39071-113,ME-16-10-12213-904,1,45,SIMILARITY_SCORE: 45
ME-20-07-29529-567,ME-16-08-54879-35,2,60,SIMILARITY_SCORE: 60
ME-10-08-17917-313,ME-16-04-12480-812,1,35,SIMILARITY_SCORE: 35
SH-09-05-9349-998,ME-20-07-29529-567,1,40,SIMILARITY_SCORE: 40
ME-22-03-46930-359,ME-16-03-59260-279,1,45,SIMILARITY_SCORE: 45
ME-16-08-44157-713,ME-17-05-35227-215,2,50,"SIMILARITY_SCORE: 50  
**הסבר:**  
- **סוג העבירה וחומרתה**: שניהם עוסקים בהחזקת/נשיאות נשק ללא רישיון (סעיף 144), אך תיק 1 כולל גם סחר וקשירת קשר (סעיפים חמורים יותר), מה שמעמיס את החומרה.  
- **תפקיד הנאשם ומעורבותו**: תיק 1 עוסק ביזום ושיתוף פעולה עם אחרים, בעוד תיק 2 עוסק בפעולה יחידנית.  
- **שיטת הביצוע**: תיק 1 כולל תיאום עסקאות ו предложения חוזרות, בעוד תיק 2 עוסק בהובלה בודדת באופנוע.  
- **נסיבות הליבה**: תיק 1 כולל נשק עם תכונות מסוכנות (משטיק, כוונת טלסקופית, מחסנית גדולה), כוונת רווח, ו"
ME-13-02-28360-614,ME-16-06-44840-433,1,40,SIMILARITY_SCORE: 40
SH-18-06-11098-353,SH-16-11-7544-55,3,70,SIMILARITY_SCORE: 70
ME-17-10-62597-895,SH-15-12-65958-120,1,30,SIMILARITY_SCORE: 30
ME-14-07-13179-197,m08000207-175,1,40,SIMILARITY_SCORE: 40
ME-16-02-18397-87,ME-12-03-13401-281,1,40,"SIMILARITY_SCORE: 40  
**הסבר:**  
1. **סוג העבירה וחומרתה**: שניהם עוסקים בנשיאה והובלה של נשק לפי סעיף 144(ב), אך תיק 2 כולל ירי בזירה מגוררת סיכון חמור יותר (11 כדורים באזור מגורים), מה שמעמיק את החומרה.  
2. **תפקיד הנאשם ומעורבותו**: שניהם עוסקים במבצע יחיד – דמיון מלא.  
3. **שיטת הביצוע (MO)**: תיק 1 – הסתרת נשק בקטנוע וניסיון להימנע מבדיקה; תיק 2 – ירי בזירה וاعتقال לאחר מכן. שיטות שונות.  
4. **נסיבות הליבה**: תיק 1 – נשק לא תקין, אין נזק בפועל; תיק 2 – נשק תקין"
ME-14-10-31218-522,ME-14-12-6904-57,1,40,SIMILARITY_SCORE: 40
SH-17-04-19242-11,SH-16-11-7544-55,3,55,"SIMILARITY_SCORE: 55  
**הסבר:**  
שני התיקים נוגעים להחזקת נשק ותחמושת ללא רישיון לפי סעיף 144(א), אך יש הבחנות משמעותיות:  
1. **סוג נשק ותחמושת**: תיק 1 כולל רובה סער סטנדרטי (קלאצ'ניקוב) עם שתי מחסניות, בעוד תיק 2 כולל נשק מאולתר (רובה תת-מקלע) עם מחסנית אחת של 10 קליעים.  
2. **מיקום ההחזקה**: תיק 1 - בבית הפרטי, מוסתר בארון; תיק 2 - במקום ציבורי (מחלף כביש).  
3. **מקור הנשק**: תיק 1 - ירושה מדוד; תיק 2 - לא צוין.  
4. **משך ההחזקה**: תיק 1"
ME-16-06-42987-901,ME-12-04-33577-700,2,45,"SIMILARITY_SCORE: 45  
הדמיון מתבסס על השתתפות בפשעי נשק אלימים עם ניסיון לפגיעה פיזית, אך ההבדלים במבנה העבירה (רימונים מול ירי, תכנון מול ספונטניות), חומרת הנזק (ללא נזק פיזי מול פציעה), והשימוש בתקדים 144(ב) (נשיאה) שאינו זהה בנסיבות הביצוע, מקטינים את הרלוונטיות המשפטית הדדית."
ME-16-10-9348-780,ME-17-05-35227-215,1,45,"SIMILARITY_SCORE: 45  
**הסבר:**  
- **סוג העבירה:** זהה (144(ב) - נשיאה והובלה ללא רישיון).  
- **ה武器:** רובה צייד מול תת-מקלע מאולתר – הבדל מהותי בחומרת הנשק.  
- **מעורבות:** תיק 1 כולל העברה לקטין ושותף (מוחמד יונס), בעוד תיק 2 מבוצע ביחיד.  
- **הובלה:** רכב אחותו מול אופנוע – הבדל בדפוס.  
- ** aggravating factors:** תיק 1 כולל גניבת כספים ושיק, בעוד תיק 2 מתמקד רק בנשק.  
- **כמות תחמושת:** 75 כדורים מול מחסנית אחת – סדר גודל שונה.  

הדמיון בתקדים ח"
