verdict_1,verdict_2,GT,model_score,raw
ME-16-05-19384-544,ME-16-03-54615-517,3,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בסחר בנשק (144ב), וכן בנשיאת נשק (תיק 1). חומרת העבירה דומה, שכן מדובר בסחר בנשק חם.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מעורב בסחר, אך בתיק 1 יש גם מעורבות בשימוש בנשק (ירי) ובתיק 2 רק ניסיון שימוש.
3. **שיטת הביצוע (MO):** בשני התיקים מדובר במכירה של נשק תת-מקלע, וקבלת תשלום עבורו. שניהם כול"
ME-16-02-59812-881,ME-22-03-52964-443,3,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בעבירות נשק לפי חוק העונשין. תיק 1 סחר, תיק 2 החזקה/נשיאה/הובלה. סחר חמור יותר, אך שני התיקים נוגעים לנשק חם.
2. **תפקיד הנאשם ומעורבותו:** בתיק 1 הנאשמת סוחרת, בתיק 2 מחזיקה/נושאת. זהו הבדל משמעותי, אך שניהם מעורבים ישירות בנשק.
3. **שיטת הביצוע (MO):** בשני התיקים יש תכנון מראש. בתיק 1 יש אלמנט של הסתרה (דיו"
ME-12-05-33444-999,ME-17-04-613-913,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** תיק 1 - החזקה (144א), תיק 2 - נשיאה/הובלה (144ב). ההבדל הזה קריטי. נשיאה/הובלה חמורה יותר מהחזקה בלבד.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מחזיק בנשק, אך בתיק 2 ישנם נוסעים נוספים ברכב, מה שמרמז על מעורבות פוטנציאלית נוספת (גם אם לא הוכחה).
3. **שיטת הביצוע (MO):** בשני התיקים הנשק מוסתר ברכב, אך בתיק 2 ההסתרה היא על גופ"
ME-22-03-52964-443,SH-17-08-47445-166,1,35,"SIMILARITY_SCORE: 35
"
SH-18-07-52337-770,SH-16-11-7544-55,3,40,"SIMILARITY_SCORE: 40
"
ME-16-11-69158-529,ME-16-10-12213-904,1,75,"
SIMILARITY_SCORE: 75
"
SH-20-02-52091-995,SH-16-11-7544-55,3,40,"SIMILARITY_SCORE: 40
"
ME-15-12-39071-113,sh-10-05-7434-952,3,40,"
SIMILARITY_SCORE: 40



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בהחזקת נשק (144א), אך חומרת העבירה תלויה בנסיבות נוספות. העובדה ששניהם 144א לבדו מגבילה את הדמיון.
2. **תפקיד הנאשם ומעורבותו:** בשני המקרים מדובר בהחזקה, כלומר הנאשם הוא המחזיק ולא יזם או סוחר.
3. **שיטת הביצוע (MO):** בשני המקרים הנשק מוסלק ומוסתר. זהו דמיון מסוים.
4. **נסיבות הליבה:** כאן יש הבדלים משמעותיים. תיק 1 -"
ME-14-10-31218-522,ME-17-05-35227-215,1,30,"SIMILARITY_SCORE: 30
"
ME-16-11-13999-863,ME-21-10-18557-340,1,65,"
SIMILARITY_SCORE: 65"
SH-16-11-7544-55,ME-13-10-28139-807,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בהחזקת נשק (144א), אך תיק 2 חמור בהרבה בשל השימוש בנשק, ניסיון לחבלה, פגיעה בפועל, ונסיבות מחמירות.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מחזיק בנשק על גופו. עם זאת, בתיק 2 יש מעורבות אקטיבית (ירי) לעומת החזקה בלבד בתיק 1.
3. **שיטת הביצוע (MO):** בשני המקרים הנשק נמצא על גופו של הנאשם, אך מעבר לכך אין דמי"
SH-11-05-24791-315,ME-16-10-9348-780,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** תיק 1 - החזקה (144א), תיק 2 - נשיאה (144ב). ההבדל בין 144א ל-144ב הוא קריטי ומשפיע מאוד על חומרת העבירה וגזר הדין. זהו הבדל מהותי שמוריד משמעותית את הדמיון.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם הוא המחזיק, אך בתיק 2 יש שותפים לעבירה וגניבה, מה שמצביע על מעורבות מורכבת יותר.
3. **שיטת הביצוע (MO):** בשני התיקים הנשק הוח"
ME-18-04-19642-504,ME-16-07-45228-25,1,65,"SIMILARITY_SCORE: 65
"
ME-16-10-12213-904,ME-16-01-189-123,3,65,"SIMILARITY_SCORE: 65
"
SH-15-12-65958-120,ME-16-05-9983-155,2,45,"SIMILARITY_SCORE: 45
"
ME-15-03-29911-554,ME-16-02-18397-87,1,45,"SIMILARITY_SCORE: 45
"
ME-15-12-39071-113,SH-11-12-35552-181,3,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** זהים - החזקת נשק (144א). רמת החומרה דומה, שכן מדובר בהחזקה בלבד ללא שימוש.
2. **תפקיד הנאשם ומעורבותו:** בשני המקרים הנאשם הוא המחזיק בנשק, ולא שליח או סוחר. רכישת הנשק בתיק 2 מעידה על מעורבות אקטיבית יותר, אך עדיין מדובר בהחזקה ולא בפעילות עבריינית מורכבת.
3. **שיטת הביצוע (MO):** בשני המקרים הנשק מוסלק ומאוחסן באופן שמטרתו להסתיר אותו.
4. **נ"
ME-16-11-69158-529,ME-16-01-3772-806,3,65,"SIMILARITY_SCORE: 65
"
ME-16-06-42987-901,ME-12-03-13401-281,1,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים כוללים נשיאת נשק (144ב) ושימוש בו. תיק 2 מוסיף גם החזקה והובלה, אך הליבה דומה. חומרת העבירה גבוהה בשניהם בשל השימוש בנשק.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מחזיק ומפעיל את הנשק, כלומר מעורבות פעילה.
3. **שיטת הביצוע (MO):** בשני התיקים נעשה שימוש בנשק (ירי/ניסיון ירי וזריקת רימון).
4. **נסיבות הליבה:** בשני התיקים הנשק"
sh-10-05-7434-952,ME-21-10-18557-340,1,35,"SIMILARITY_SCORE: 35
"
SH-17-10-10556-234,ME-09-06-10774-130,2,35,"SIMILARITY_SCORE: 35
"
ME-16-03-59260-279,ME-16-08-54879-35,2,45,"
SIMILARITY_SCORE: 45



**הסבר:**

1. **סוג העבירה וחומרתה:** בשני התיקים מדובר בעבירות נשיאת נשק (144ב), אך בתיק 1 יש גם עבירת החזקה (144א). חומרת העבירה דומה, אך תיק 1 חמור יותר בשל התכנון והכמות הגדולה יותר של התחמושת.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מחזיק/נושא בנשק, אך בתיק 1 יש רמז למעורבות רחבה יותר (אחסון ברכב ובמחסן).
3. **שיטת הביצוע (MO):** שונה. תיק 1 כולל החזקה ברכב וב"
ME-18-05-32659-754,ME-16-08-54879-35,3,75,"SIMILARITY_SCORE: 75
"
ME-17-05-35227-215,ME-15-02-9111-399,1,65,"SIMILARITY_SCORE: 65
"
SH-14-02-28659-762,SH-16-05-42991-439,2,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בהחזקת נשק (144א), אך סוג הנשק שונה (קרל גוסטב לעומת בראונינג). קרל גוסטב הוא נשק בעל פוטנציאל הרסני גבוה יותר מאקדח בראונינג, ולכן חומרת העבירה בתיק 1 עשויה להיות גבוהה יותר.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם הוא המחזיק בנשק, ולא שליח או סוחר. רמת המעורבות דומה - החזקה מוסלקת בבית. בתיק 2 יש מעורבות של צד שלישי ("
SH-23-03-19819-247,SH-16-11-7544-55,3,40,"SIMILARITY_SCORE: 40
"
SH-16-11-7544-55,SH-15-03-49530-992,3,45,"
SIMILARITY_SCORE: 45



**הסבר:**

1. **סוג העבירה וחומרתה:** זהה - החזקת נשק (144א). עם זאת, מדובר בעבירה בסיסית של החזקה, ללא נשיאה או הובלה, ולכן פוטנציאל הענישה מוגבל.
2. **תפקיד הנאשם ומעורבותו:** בשני המקרים מדובר בהחזקה, אך בתיק 1 ההחזקה היא על הגוף, מה שעשוי לרמז על מוכנות לשימוש מיידי (גם אם לא נעשה שימוש בפועל). בתיק 2 ההחזקה היא מוסלקת, מה שמצביע על הסתרה.
3. **שיטת הביצוע (MO):** שונה. החז"
ME-16-02-59812-881,ME-16-03-54615-517,1,65,"SIMILARITY_SCORE: 65
"
ME-10-08-17917-313,ME-16-04-12480-812,1,35,"SIMILARITY_SCORE: 35
"
ME-20-07-29529-567,ME-16-08-54879-35,2,75,"SIMILARITY_SCORE: 75
"
ME-16-08-44157-713,ME-17-05-35227-215,2,75,"SIMILARITY_SCORE: 75
"
ME-22-03-46930-359,ME-16-03-59260-279,1,65,"SIMILARITY_SCORE: 65
"
ME-16-04-12480-812,ME-12-03-15148-775,1,45,"
SIMILARITY_SCORE: 45
"
ME-16-02-18397-87,ME-12-03-13401-281,1,75,"SIMILARITY_SCORE: 75
"
ME-17-10-62597-895,SH-15-12-65958-120,1,35,"SIMILARITY_SCORE: 35
"
ME-17-02-54432-484,ME-16-05-25902-514,3,75,"
SIMILARITY_SCORE: 75



**הסבר:**

*   **סוג העבירה וחומרתה (20/20):** שני התיקים עוסקים בעבירות של החזקה ונשיאת נשק (144(א)+(ב)), באותה רמת חומרה.
*   **תפקיד הנאשם ומעורבותו (15/20):** בשני המקרים הנאשם מחזיק/נושא את הנשק, ולא מדובר בתפקיד של סחר או שליחות. עם זאת, תיק 2 כולל רכישה, מה שמצביע על מעורבות מעט יותר אקטיבית.
*   **שיטת הביצוע (10/10):** אופן ההחזקה (על הגוף) דומה, כמו גם העובדה שהנשק"
SH-18-06-11098-353,SH-16-11-7544-55,3,65,"SIMILARITY_SCORE: 65
"
SH-10-02-25802-731,ME-13-04-35007-454,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** שניהם עוסקים בהחזקת נשק (144א), אך תיק 2 מוסיף גם נשיאת נשק (144ב), שהיא חמורה יותר. זהו פער משמעותי.
2. **תפקיד הנאשם ומעורבותו:** בתיק 1 מדובר בהחזקה בבית, מעורבות פסיבית יחסית. בתיק 2 הנשק היה על גופו של הנאשם, עם מחסנית, והוא נשא אותו במטרה להפחיד, מעורבות אקטיבית יותר.
3. **שיטת הביצוע (MO):** שונה מאוד. החזקה בבית לעומת נשיאה"
SH-17-04-19242-11,SH-16-11-7544-55,3,40,"SIMILARITY_SCORE: 40
"
ME-16-10-12213-904,ME-15-02-9111-399,1,45,"
SIMILARITY_SCORE: 45



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בעבירות נשק לפי חוק העונשין. עם זאת, תיק 2 כולל גם עבירה של החזקה (144א) בנוסף לנשיאה (144ב), בעוד תיק 1 מתמקד בנשיאה בלבד. זה מפחית את הדמיון.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מחזיק בנשק באופן ישיר. בתיק 2 יש אלמנט של התנגדות למעצר, מה שמצביע על מעורבות אקטיבית יותר.
3. **שיטת הביצוע (MO):** בשני המקרים הנשק הוחז"
ME-14-10-31218-522,ME-14-12-6904-57,1,35,"SIMILARITY_SCORE: 35
"
ME-16-10-9348-780,ME-17-05-35227-215,1,65,"SIMILARITY_SCORE: 65
"
ME-16-05-25902-514,SH-11-01-41775-497,3,75,"
SIMILARITY_SCORE: 75



**הסבר:**

1. **סוג העבירה וחומרתה:** זהה - החזקה ונשיאת נשק (144א+ב). רמת החומרה דומה, שכן מדובר בהחזקה של אקדח.
2. **תפקיד הנאשם ומעורבותו:** בשני המקרים הנאשם מחזיק בנשק ונושא אותו, כלומר מעורבות ישירה ולא פסיבית.
3. **שיטת הביצוע (MO):** דומה - החזקה בבית, נשיאה (אחד ברכב, השני לעבודה). שניהם רכשו את הנשק ולא גנבו אותו.
4. **נסיבות הליבה:** שניהם טוענים להגנה עצמית. כמות התחמושת"
ME-21-10-18557-340,ME-16-12-50986-619,3,65,"SIMILARITY_SCORE: 65
"
ME-15-06-12109-344,SH-14-11-8987-965,1,30,"
SIMILARITY_SCORE: 30
"
ME-13-10-53169-537,ME-13-10-28139-807,1,45,"SIMILARITY_SCORE: 45
"
SH-15-12-65958-120,SH-16-09-33552-535,3,65,"SIMILARITY_SCORE: 65
"
SH-09-05-9349-998,ME-20-07-29529-567,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** תיק 1 - החזקה (144א), תיק 2 - נשיאה/הובלה (144ב). הבדל משמעותי בחומרה.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מחזיק בנשק, אך בתיק 2 יש אלמנט של הובלה/נשיאה, המעיד על מעורבות אקטיבית יותר.
3. **שיטת הביצוע (MO):** שונה מאוד. החזקה בבית (תיק 1) לעומת הובלה מוסלקת ברכב (תיק 2).
4. **נסיבות הליבה:** כמות התחמושת"
SH-16-02-10948-419,SH-16-11-19417-55,3,65,"
SIMILARITY_SCORE: 65
"
ME-14-07-13179-197,m08000207-175,1,45,"
SIMILARITY_SCORE: 45



**הסבר:**

*   **סוג העבירה וחומרתה (15/20):** שני התיקים עוסקים בעבירות נשק, אך תיק 1 כולל גם עבירות חמורות נוספות (ירי, שיבוש, איומים) וסכסוך אלים, בעוד תיק 2 מצומצם יותר לנשיאת נשק והחזקת סם קל. תיק 1 כולל גם 144(א) בנוסף ל-144(ב), מה שמוריד מהדמיון.
*   **תפקיד הנאשם ומעורבותו (10/15):** בשני התיקים הנאשם מחזיק/נושא בנשק, אך בתיק 1 יש מעורבות"
ME-15-12-39071-113,ME-16-10-12213-904,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** תיק 1 - החזקה (144א), תיק 2 - נשיאה (144ב). הפער בין 144א ל-144ב הוא משמעותי מאוד מבחינת חומרה וסוג התקדים.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מחזיק בנשק, אך בתיק 2 יש רמז למעורבות גדולה יותר (תכנון).
3. **שיטת הביצוע (MO):** בשני התיקים הנשק מוסלק ברכב. זהו נקודת דמיון, אך לא מספיקה לבדה.
4. **נסיבות הליבה"
ME-22-03-52964-443,ME-17-05-35227-215,3,65,"
SIMILARITY_SCORE: 65"
ME-18-04-19642-504,ME-21-10-18557-340,3,75,"SIMILARITY_SCORE: 75
"
ME-16-06-42987-901,ME-12-04-33577-700,2,75,"
SIMILARITY_SCORE: 75



**הסבר:**

*   **סוג העבירה וחומרתה (20/25):** שני התיקים עוסקים בעבירות נשיאת נשק (144ב) ושימוש בו, עם עבירות נלוות חמורות (חבלה, איומים, סחר בסמים בתיק 1). החומרה דומה - שימוש בנשק מסוכן בסכסוך. תיק 2 כולל גם יריות באזור מגורים, מה שמחמיר אותו.
*   **תפקיד הנאשם ומעורבותו (15/15):** בשני התיקים הנאשם הוא זה שביצע את העבירה באופן פעיל - ירי/ניסיון ירי, זריקת רימון.
*   "
ME-15-08-44579-251,SH-17-04-19242-11,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** תיק 1 - נשיאת נשק (144ב), תיק 2 - החזקת נשק (144א). ההבדל בין נשיאה להחזקה הוא קריטי ומשפיע מאוד על הענישה. תיק 1 חמור יותר.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מחזיק בנשק, אך בתיק 1 יש גם מעורבות בבריחה מהמשטרה ופגיעה בניידת, מה שמצביע על מעורבות אקטיבית יותר. בתיק 2 מדובר בהחזקה פסיבית יחסית.
3. **שיטת הביצוע (MO):"
sh-10-05-7434-952,SH-18-06-11098-353,3,65,SIMILARITY_SCORE: 65
SH-19-07-60805-168,SH-16-11-7544-55,2,45,"SIMILARITY_SCORE: 45
"
SH-14-11-8987-965,ME-16-12-50986-619,1,25,"SIMILARITY_SCORE: 25
"
ME-17-08-28615-573,ME-17-05-35227-215,3,65,"
SIMILARITY_SCORE: 65
"
SH-16-09-33552-535,ME-16-11-56385-886,1,45,"SIMILARITY_SCORE: 45
"
SH-16-11-7544-55,ME-16-10-12213-904,1,45,"SIMILARITY_SCORE: 45
"
ME-13-02-28360-614,ME-16-06-44840-433,1,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בעבירות נשיאת נשק (144ב), אך תיק 2 כולל גם החזקה (144א). חומרת העבירה דומה - נשיאת נשק היא עבירה חמורה.
2. **תפקיד הנאשם ומעורבותו:** בתיק 1 הנאשם נהג ברכב גנוב, ירה, וניסה להימלט - מעורבות פעילה מאוד. בתיק 2 הנאשם מעורב בהחזקה והסלקה של רימונים, וסיוע לנסיון תקיפה - מעורבות משמעותית, אך ייתכן ופחות ישירה מירי.
"
SH-20-02-52091-995,ME-17-05-35227-215,1,35,"SIMILARITY_SCORE: 35
"
SH-16-11-19417-55,SH-16-11-7544-55,3,60,"SIMILARITY_SCORE: 60
"
ME-19-01-53615-8,SH-15-12-65958-120,1,35,"SIMILARITY_SCORE: 35
"
ME-16-06-44840-433,ME-14-10-31218-522,1,45,"
SIMILARITY_SCORE: 45



**הסבר:**

*   **סוג העבירה וחומרתה (10/20):** שני התיקים עוסקים בהחזקת רימונים, אך תיק 1 כולל גם נשיאה (144ב) - מה שמייקר משמעותית את החומרה. תיק 2 הוא רק החזקה (144א).
*   **תפקיד הנאשם ומעורבותו (10/20):** בתיק 1 הנאשם מעורב עם מספר אנשים נוספים, ויש מעין שרשרת העברה והסלקה. בתיק 2 הנאשם מחזיק ברימון על גופו, מה שמצביע על מעורבות ישירה יותר אך פחות מורכבת.
*   **שיטת"
SH-18-07-52337-770,ME-16-06-50916-362,1,35,"SIMILARITY_SCORE: 35
"
SH-14-02-28659-762,SH-17-10-10556-234,3,65,"SIMILARITY_SCORE: 65
"
SH-17-11-53539-235,m07001074-98,3,65,"SIMILARITY_SCORE: 65
"
ME-16-11-69158-529,ME-12-03-13401-281,3,65,"SIMILARITY_SCORE: 65
"
ME-16-05-19384-544,m08000207-175,1,35,"SIMILARITY_SCORE: 35
"
ME-21-06-43085-219,SH-17-08-47445-166,1,35,"SIMILARITY_SCORE: 35
"
