verdict_1,verdict_2,GT,model_score,raw
ME-16-06-44840-433,SH-09-05-9349-998,1,25,"SIMILARITY_SCORE: 25
"
sh-10-05-7434-952,ME-15-06-12109-344,1,30,"
SIMILARITY_SCORE: 30
"
ME-17-08-28615-573,ME-16-05-336-804,2,75,"SIMILARITY_SCORE: 75
"
ME-16-08-44157-713,ME-15-11-45465-294,3,75,"
SIMILARITY_SCORE: 75
"
ME-16-05-25902-514,SH-17-08-47445-166,1,35,SIMILARITY_SCORE: 35
ME-16-05-336-804,ME-14-12-6904-57,3,75,"
SIMILARITY_SCORE: 75
"
ME-21-10-18557-340,SH-11-01-41775-497,1,35,"
SIMILARITY_SCORE: 35

**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בעבירות נשק, אך תיק 1 כולל גם ירי מנשק (עבירה חמורה בהרבה) וכן מעורבות בהובלה ונשיאה, בעוד תיק 2 מתמקד בהחזקה בלבד. חומרת תיק 1 גבוהה משמעותית.
2. **תפקיד הנאשם ומעורבותו:** בתיק 1 הנאשם הוא יזם פעיל של האירוע - מחזיק, נושא, יורה. בתיק 2 הנאשם הוא מחזיק פסיבי בנשק בביתו וברכבו.
3. **שיטת הביצוע (MO):** בתיק"
SH-19-07-60805-168,ME-20-01-17935-7,1,35,"SIMILARITY_SCORE: 35
"
ME-15-12-39071-113,ME-09-11-7566-913,3,65,"SIMILARITY_SCORE: 65
"
ME-19-04-1316-977,SH-11-05-24791-315,1,25,"SIMILARITY_SCORE: 25
"
ME-15-12-39071-113,ME-13-02-28360-614,1,35,"SIMILARITY_SCORE: 35
"
ME-16-06-64845-657,ME-12-03-13401-281,1,65,"SIMILARITY_SCORE: 65
"
ME-16-02-59812-881,ME-22-03-52964-443,3,45,"
SIMILARITY_SCORE: 45"
ME-20-01-62688-591,ME-17-05-35227-215,1,35,"SIMILARITY_SCORE: 35
"
SH-14-02-28659-762,ME-16-05-19384-544,1,35,"
SIMILARITY_SCORE: 35"
SH-19-07-60805-168,ME-14-10-31218-522,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בהחזקת נשק (144(א)), אך יש הבדל משמעותי. תיק 1 עוסק בהחזקת אקדח משונה, בעוד תיק 2 עוסק בהשלכת רימון יד. הפגיעה הפוטנציאלית בתיק 2 גבוהה בהרבה, ולכן החומרה שונה.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשמים מחזיקים בנשק, אך בתיק 2 יש מעבר להחזקה - שימוש (השלכה). זה מגדיל את רמת המעורבות והחומרה.
3. **שיטת הבי"
ME-16-06-44840-433,ME-12-09-51207-971,1,35,"SIMILARITY_SCORE: 35
"
ME-20-01-62688-591,ME-22-03-52964-443,2,65,"
SIMILARITY_SCORE: 65
"
ME-18-05-32659-754,ME-15-02-9111-399,2,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בעבירות נשק לפי חוק העונשין. עם זאת, תיק 1 כולל גם הפרעה לשוטר, מה שמגדיל את חומרת העבירה הכוללת. תיק 2 מתמקד בעיקר בהחזקה ונשיאה בלבד.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם נושא/מוביל את הנשק. בתיק 1 יש אלמנט של התנגדות מעצר אקטיבית, בעוד שבתיק 2 מדובר במנוסה.
3. **שיטת הביצוע (MO):** בשני המקרים הנאשם נמצא עם נשק באופן לא ח"
ME-19-01-53615-8,ME-16-11-69158-529,3,75,"
SIMILARITY_SCORE: 75
"
ME-15-12-39071-113,sh-10-05-7434-952,3,65,"
SIMILARITY_SCORE: 65"
ME-12-05-33444-999,ME-17-04-613-913,1,35,"
SIMILARITY_SCORE: 35
"
ME-21-10-18557-340,ME-16-10-9348-780,1,65,"
SIMILARITY_SCORE: 65"
ME-17-04-613-913,ME-12-04-33577-700,1,65,"
SIMILARITY_SCORE: 65
"
SH-16-11-7544-55,ME-13-10-28139-807,1,35,"SIMILARITY_SCORE: 35
"
SH-11-05-24791-315,ME-16-10-9348-780,1,35,"SIMILARITY_SCORE: 35
"
ME-16-04-12480-812,SH-16-05-42991-439,1,35,"
SIMILARITY_SCORE: 35
"
ME-16-11-69158-529,ME-14-12-6904-57,2,65,"
SIMILARITY_SCORE: 65"
ME-16-05-9968-487,ME-13-04-35007-454,3,65,"
SIMILARITY_SCORE: 65"
ME-15-12-39071-113,ME-10-08-17917-313,3,40,"SIMILARITY_SCORE: 40
"
ME-16-11-69158-529,ME-16-10-12213-904,1,65,SIMILARITY_SCORE: 65
ME-15-12-39071-113,SH-11-12-35552-181,3,75,"SIMILARITY_SCORE: 75
"
SH-18-07-52337-770,SH-16-11-7544-55,3,65,"SIMILARITY_SCORE: 65
"
SH-20-02-52091-995,SH-16-11-7544-55,3,65,"SIMILARITY_SCORE: 65
"
ME-16-03-59260-279,ME-16-08-54879-35,2,75,"
SIMILARITY_SCORE: 75
"
ME-15-06-12109-344,ME-12-04-33577-700,1,40,"
SIMILARITY_SCORE: 40



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בעבירות נשק, אך תיק 2 חמור משמעותית. תיק 1 מתמקד בנשיאה/הובלה בלבד (144(ב)), בעוד תיק 2 כולל גם חבלה בכוונה מחמירה ויריות באזור מגורים, בנוסף להחזקה ונשיאה (144(א) + 144(ב)).
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מחזיק בנשק, אך בתיק 2 הוא משתמש בו באופן פעיל לתקיפה, בעוד שבתיק 1 מדובר בהחזקה והסלקה."
ME-14-10-31218-522,ME-17-05-35227-215,1,35,"SIMILARITY_SCORE: 35
"
ME-16-06-42987-901,ME-12-03-13401-281,1,45,"
SIMILARITY_SCORE: 45
"
SH-16-11-7544-55,SH-15-03-49530-992,3,65,"SIMILARITY_SCORE: 65
"
ME-16-11-13999-863,ME-21-10-18557-340,1,75,"
SIMILARITY_SCORE: 75
"
SH-15-12-65958-120,ME-16-05-9983-155,2,45,"SIMILARITY_SCORE: 45
"
ME-16-10-12213-904,ME-16-01-189-123,3,65,"
SIMILARITY_SCORE: 65"
ME-18-04-19642-504,ME-16-07-45228-25,1,65,"
SIMILARITY_SCORE: 65"
ME-15-03-29911-554,ME-16-02-18397-87,1,65,SIMILARITY_SCORE: 65
SH-17-10-10556-234,ME-09-06-10774-130,2,35,"
SIMILARITY_SCORE: 35
"
ME-16-11-69158-529,ME-16-01-3772-806,3,65,SIMILARITY_SCORE: 65
sh-10-05-7434-952,ME-21-10-18557-340,1,35,SIMILARITY_SCORE: 35
ME-16-05-19384-544,ME-16-03-54615-517,3,75,"
SIMILARITY_SCORE: 75

**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בסחר בנשק (144(ב2)), כאשר בתיק 1 יש גם עבירות נשיאה, רכישה וניסיון חבלה חמורה. החומרה דומה - סחר בנשק הוא פשע חמור, והשימוש בנשק לפיגוע בתיק 1 מגביר משמעותית את החומרה.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם הוא סוחר/מתווך - הוא לא משתמש בנשק בעצמו, אלא מוכר אותו לאחרים.
3. **שיטת הביצוע (MO):** בשני התיקים הנא"
ME-22-03-52964-443,SH-17-08-47445-166,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בעבירות נשק, אך תיק 1 כולל החזקה, נשיאה והובלה (144(א) + 144(ב) + 144(ג)) וגם הפרעה לשוטר, בעוד תיק 2 עוסק רק בהחזקה (144(א)). חומרת תיק 1 גבוהה משמעותית.
2. **תפקיד הנאשם ומעורבותו:** בתיק 1 הנאשם נשא את הנשק במרחב ציבורי וניסה להימלט, מה שמצביע על מעורבות אקטיבית. בתיק 2 הנאשם נמצא עם הנשק ב"
SH-16-04-30406-325,SH-16-11-7544-55,3,70,"
SIMILARITY_SCORE: 70



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בהחזקת נשק בלבד (144(א) רישא), ללא נשיאה או הובלה. רמת החומרה דומה - החזקת נשק מאולתר.
2. **תפקיד הנאשם ומעורבותו:** בשני המקרים הנאשם הוא המחזיק הישיר בנשק, ולא שליח או מחזיק בשליחות אחרת.
3. **שיטת הביצוע (MO):** בשני המקרים הנשק נמצא ברשות הנאשם, אחד ברכב ואחד ליד הכביש. אמנם מיקום הנשק שונה, אך העובדה שמדובר בהחזקה פיזית ישירה היא"
ME-18-05-32659-754,ME-16-08-54879-35,3,85,"SIMILARITY_SCORE: 85
"
SH-14-02-28659-762,SH-16-05-42991-439,2,45,"
SIMILARITY_SCORE: 45



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בהחזקת נשק (144(א)), אך תיק 2 מוסיף עבירה של שיבוש הליכי משפט, מה שמגדיל את חומרתו.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם הוא המחזיק בנשק. בתיק 2 יש מעורבות נוספת של אשתו, והנאשם פעל באופן אקטיבי להסלקת הנשק, מה שמצביע על מעורבות גבוהה יותר.
3. **שיטת הביצוע (MO):** בתיק 1 הנשק הוסתר בעליית גג, בתיק 2 ניסי"
ME-16-05-25902-514,SH-11-01-41775-497,3,65,"SIMILARITY_SCORE: 65
"
ME-16-10-12213-904,ME-15-02-9111-399,1,65,SIMILARITY_SCORE: 65
ME-16-02-59812-881,ME-16-03-54615-517,1,65,"
SIMILARITY_SCORE: 65"
ME-16-04-12480-812,ME-12-03-15148-775,1,45,"
SIMILARITY_SCORE: 45"
ME-15-12-39071-113,ME-16-10-12213-904,1,35,SIMILARITY_SCORE: 35
ME-17-02-54432-484,ME-16-05-25902-514,3,75,"
SIMILARITY_SCORE: 75
"
ME-20-07-29529-567,ME-16-08-54879-35,2,75,"SIMILARITY_SCORE: 75
"
ME-16-08-44157-713,ME-17-05-35227-215,2,45,"
SIMILARITY_SCORE: 45
"
ME-16-02-18397-87,ME-12-03-13401-281,1,65,"SIMILARITY_SCORE: 65
"
ME-22-03-46930-359,ME-16-03-59260-279,1,45,"
SIMILARITY_SCORE: 45"
ME-17-10-62597-895,SH-15-12-65958-120,1,35,"SIMILARITY_SCORE: 35
"
SH-18-06-11098-353,SH-16-11-7544-55,3,75,"SIMILARITY_SCORE: 75
"
ME-13-02-28360-614,ME-16-06-44840-433,1,45,"
SIMILARITY_SCORE: 45
"
ME-14-07-13179-197,m08000207-175,1,45,"SIMILARITY_SCORE: 45
"
SH-23-03-19819-247,SH-16-11-7544-55,3,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בהחזקת נשק בלבד (144(א) רישא + סיפא), ללא אלמנטים נוספים כמו סחר או שימוש. רמת החומרה דומה, אך הרובה המוסב בתיק 1 עשוי להיתפס כחמור יותר בשל הפוטנציאל הגבוה יותר לפגיעה.
2. **תפקיד הנאשם ומעורבותו:** בשני המקרים הנאשמים הם המחזיקים הישירים בנשק, ולא שליחים או סוחרים. עם זאת, בתיק 2 ההחזקה היא במרחב ציבורי, מה שמצביע על מעורבות אקטיבית יותר (עמי"
ME-10-08-17917-313,ME-16-04-12480-812,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** תיק 1 עוסק בהחזקת נשק וסם קל לצריכה עצמית, תיק 2 עוסק בניסיון חבלה חמורה, נשיאת נשק, החזקת נשק ואיומים. החומרה שונה משמעותית - תיק 2 כולל מעשי אלימות חמורים ושימוש בנשק לפגיעה באחרים, בעוד תיק 1 מתמקד בהחזקה בלבד.
2. **תפקיד הנאשם ומעורבותו:** בתיק 1 הנאשם קיבל נשק מאחר והחזיק בו. בתיק 2 הנאשם הוא יוזם מעשי האלימות וה"
SH-09-05-9349-998,ME-20-07-29529-567,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** שניהם עבירות נשק, אך תיק 1 הוא החזקה בלבד (144(א)) ותיק 2 הוא נשיאה והובלה (144(ב)), שהיא חמורה יותר. פער זה משמעותי.
2. **תפקיד הנאשם ומעורבותו:** בתיק 1 הנאשם מחזיק בנשק בביתו, מעורבות יחסית פסיבית. בתיק 2 הנאשם נושא את הנשק באופן פעיל תוך כדי נסיעה, מעורבות גבוהה יותר.
3. **שיטת הביצוע (MO):** בתיק 1 ההחזקה היא בבית, הסלקה במק"
ME-15-08-44579-251,SH-17-04-19242-11,1,35,"SIMILARITY_SCORE: 35
"
ME-15-06-12109-344,SH-14-11-8987-965,1,30,"SIMILARITY_SCORE: 30
"
ME-21-10-18557-340,ME-16-12-50986-619,3,65,"
SIMILARITY_SCORE: 65"
ME-13-10-53169-537,ME-13-10-28139-807,1,35,"SIMILARITY_SCORE: 35
"
ME-16-06-42987-901,ME-12-04-33577-700,2,45,SIMILARITY_SCORE: 45
ME-19-04-1316-977,ME-16-05-19384-544,1,45,"
SIMILARITY_SCORE: 45"
SH-16-02-10948-419,SH-16-11-19417-55,3,65,"SIMILARITY_SCORE: 65
"
SH-10-02-25802-731,ME-13-04-35007-454,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בעבירות נשק, אך תיק 2 כולל נשיאה (144(ב)), שהיא חמורה יותר מהחזקה בלבד (144(א)) בתיק 1.
2. **תפקיד הנאשם ומעורבותו:** בתיק 1 הנאשם החזיק בנשק בביתו, מעורבות פסיבית יחסית. בתיק 2 הנאשם נשא את הנשק במרחב ציבורי, על רקע סכסוך, במטרה להפחיד - מעורבות אקטיבית וחמורה יותר.
3. **שיטת הביצוע (MO):** בתיק "
ME-17-05-35227-215,ME-15-02-9111-399,1,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בעבירות נשק לפי חוק העונשין. עם זאת, תיק 1 מתמקד בתת-מקלע מאולתר, בעוד תיק 2 עוסק באקדח. החומרה דומה, שכן שני הנשקים מסוגלים להמית, אך תת-מקלע מאולתר עשוי להצביע על כוונה פלילית חמורה יותר.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם נושא/מוביל את הנשק. בתיק 1 הנשיאה היא בתא מטען, בתיק 2 הנשיאה היא באופן גלוי תוך כדי מנוסה מהמש"
ME-22-03-52964-443,ME-17-05-35227-215,3,65,"SIMILARITY_SCORE: 65
"
ME-18-04-19642-504,ME-21-10-18557-340,3,65,"
SIMILARITY_SCORE: 65"
ME-16-03-59260-279,SH-11-12-35552-181,2,35,"
SIMILARITY_SCORE: 35
"
ME-16-06-44840-433,ME-14-10-31218-522,1,45,SIMILARITY_SCORE: 45
sh-10-05-7434-952,SH-18-06-11098-353,3,65,"SIMILARITY_SCORE: 65
"
SH-19-07-60805-168,SH-16-11-7544-55,2,65,"SIMILARITY_SCORE: 65
"
SH-14-11-8987-965,ME-16-12-50986-619,1,25,"
SIMILARITY_SCORE: 25"
SH-16-09-33552-535,ME-16-11-56385-886,1,40,"SIMILARITY_SCORE: 40
"
SH-16-11-7544-55,ME-16-10-12213-904,1,35,SIMILARITY_SCORE: 35
SH-17-04-19242-11,SH-16-11-7544-55,3,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בהחזקת נשק ותחמושת, סעיף 144(א) רישא וסיפא. עם זאת, העובדה שבתיק 2 מדובר ברובה תת מקלע מאולתר מעלה מעט את רמת החומרה הפוטנציאלית (בשל האילתור).
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשמים הם המחזיקים הישירים בנשק. בתיק 1 יש נסיבה מעניינת של קבלת הנשק מדודו המנוח, אך זה לא משנה את העובדה שהנאשם הוא המחזיק.
3. **"
ME-14-10-31218-522,ME-14-12-6904-57,1,35,"
SIMILARITY_SCORE: 35



**הסבר:**

1. **סוג העבירה וחומרתה:** שניהם עבירות נשק, אך תיק 1 הוא החזקה בלבד (144(א)) ותיק 2 הוא נשיאה/הובלה (144(ב)) - הבדל משמעותי בחומרה.
2. **תפקיד הנאשם ומעורבותו:** בתיק 1 הנאשם השליך רימון, מעורבות אקטיבית. בתיק 2 הנאשם רכש, החזיק ונשא רובה, מעורבות מורכבת יותר אך לא בהכרח אקטיבית באותו אופן.
3. **שיטת הביצוע (MO):** תיק 1 - שימוש ברימון יד והשלכתו. תי"
SH-15-12-65958-120,SH-16-09-33552-535,3,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** 100 - שני התיקים עוסקים בהחזקת נשק ותחמושת לפי סעיף 144(א) לחוק העונשין. רמת החומרה דומה, שכן מדובר בהחזקה בלבד (ולא נשיאה/הובלה).
2. **תפקיד הנאשם ומעורבותו:** 80 - בשני המקרים הנאשמים החזיקו בנשק בביתם/במחסן שבשליטתם, מה שמצביע על מעורבות ישירה. אין אינדיקציה לכך שמדובר בשליחים או מחזיקים בלבד.
3. **שיטת הביצוע (MO):** 60 - בשני"
ME-15-02-9111-399,ME-14-07-13179-197,1,45,SIMILARITY_SCORE: 45
ME-16-05-9968-487,SH-11-01-41775-497,2,45,"
SIMILARITY_SCORE: 45



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בהחזקת נשק (144(א)) ובנשיאת נשק (144(ב)). עם זאת, בתיק 1 מדובר בתת מקלע מאולתר, כלי קטלני יותר מאקדח (תיק 2), מה שמגביר את החומרה.
2. **תפקיד הנאשם ומעורבותו:** בתיק 1 הנאשם הוא מקבל הנשק לאחר שרכש אותו אחר, מעורבותו פחות ישירה ביצירת הסכנה. בתיק 2 הנאשם מחזיק בנשק ובכדורים בביתו וברכבו, מעורבות ישירה יותר.
3. **"
SH-20-02-52091-995,ME-17-05-35227-215,1,30,"SIMILARITY_SCORE: 30
"
ME-19-01-53615-8,SH-15-12-65958-120,1,35,"SIMILARITY_SCORE: 35
"
ME-16-10-9348-780,ME-17-05-35227-215,1,75,"
SIMILARITY_SCORE: 75



**הסבר:**

1. **סוג העבירה וחומרתה:** זהה - סעיף 144(ב) רישא וסיפא (נשיאה/הובלה של נשק ותחמושת). רמת החומרה דומה, שכן בשני המקרים מדובר בנשיאת נשק ותחמושת מחוץ למסגרת חוקית.
2. **תפקיד הנאשם ומעורבותו:** בשני המקרים הנאשם הוא נושא/מוביל הנשק והתחמושת, כלומר לא יצר את הנשק ולא סחר בו, אלא העביר אותו ממקום למקום. מעורבות פעילה.
3. **שיטת הביצוע (MO):** בשני המקרים הנאשם השתמש בכ"
SH-14-02-28659-762,SH-17-10-10556-234,3,65,"SIMILARITY_SCORE: 65
"
m07001074-98,ME-17-05-35227-215,1,35,"SIMILARITY_SCORE: 35
"
SH-17-11-53539-235,m07001074-98,3,40,"SIMILARITY_SCORE: 40
"
SH-18-07-52337-770,ME-16-06-50916-362,1,25,SIMILARITY_SCORE: 25
ME-16-11-69158-529,ME-12-03-13401-281,3,75,"SIMILARITY_SCORE: 75
"
ME-16-05-19384-544,m08000207-175,1,45,"
SIMILARITY_SCORE: 45"
SH-11-05-24791-315,ME-16-02-59812-881,1,25,SIMILARITY_SCORE: 25
ME-16-01-31498-921,ME-16-10-9348-780,1,65,"SIMILARITY_SCORE: 65
"
ME-09-11-7566-913,ME-16-06-50916-362,1,35,"
SIMILARITY_SCORE: 35"
ME-16-11-13999-863,m01008097-376,1,45,"SIMILARITY_SCORE: 45
"
SH-17-08-47445-166,SH-16-11-7544-55,3,65,"SIMILARITY_SCORE: 65
"
ME-16-06-50916-362,ME-15-03-29911-554,3,65,"SIMILARITY_SCORE: 65
"
SH-16-11-49772-358,ME-17-02-54432-484,1,35,"SIMILARITY_SCORE: 35
"
ME-18-10-30972-637,ME-14-11-7498-539,3,65,"SIMILARITY_SCORE: 65
"
ME-14-12-6904-57,ME-18-04-19642-504,1,65,"
SIMILARITY_SCORE: 65"
ME-17-02-54432-484,ME-16-07-45228-25,3,75,"
SIMILARITY_SCORE: 75
"
ME-09-06-10774-130,SH-20-02-52091-995,1,40,"SIMILARITY_SCORE: 40
"
SH-16-11-19417-55,SH-16-11-7544-55,3,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בהחזקת נשק שלא כדין לפי סעיף 144(א) לחוק העונשין. החומרה דומה, שכן מדובר בהחזקת נשק חם.
2. **תפקיד הנאשם ומעורבותו:** בשני המקרים הנאשמים הם המחזיקים הישירים בנשק, ולא שליחים או מחזיקים פסיביים.
3. **שיטת הביצוע (MO):** בשני המקרים הנשק נמצא ברשות הנאשם במרחב הציבורי (ברכב או ליד כביש מהיר).
4. **נסיבות הליבה:** שני התיקים כוללים הח"
ME-14-02-51828-88,ME-14-03-48488-922,1,65,"
SIMILARITY_SCORE: 65



**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים כוללים עבירות נשק לפי סעיף 144(ב) לחוק העונשין (נשיאה/הובלה). עם זאת, תיק 2 מוסיף עבירות חמורות בהרבה של ייצור מטען חבלה והיזק בזדון בחומר נפץ, מה שמייקר משמעותית את חומרת העבירה.
2. **תפקיד הנאשם ומעורבותו:** בשני התיקים הנאשם מעורב ישירות בביצוע העבירה. בתיק 1 הוא נושא את הנשק, בתיק 2 הוא מייצר את המטען ומניח אותו ברכב. רמת המעורבות דומה"
SH-15-03-49530-992,ME-16-05-9983-155,2,65,"
SIMILARITY_SCORE: 65"
ME-20-01-17935-7,SH-23-03-19819-247,2,45,"
SIMILARITY_SCORE: 45



**הסבר:**

1. **סוג העבירה וחומרתה:** בשני התיקים מדובר בעבירות נשק לפי חוק העונשין. עם זאת, תיק 1 כולל ניסיון נשיאה/הובלה (144(ב) רישא) ושימוש בנשק (ירי באוויר ע""י השוטר), בעוד תיק 2 עוסק בהחזקה בלבד (144(א) רישא + סיפא). חומרת תיק 1 גבוהה משמעותית.
2. **תפקיד הנאשם ומעורבותו:** בתיק 1 הנאשם נשא את הנשק באופן פעיל וניסה להימלט, בעוד שבתיק 2 הנשק נמצא בביתו, אך"
ME-17-08-28615-573,ME-17-05-35227-215,3,75,"
SIMILARITY_SCORE: 75

**הסבר:**

1. **סוג העבירה וחומרתה:** שני התיקים עוסקים בעבירות נשק לפי סעיף 144(ב) לחוק העונשין (החזקה ונשיאה). רמת החומרה דומה - מדובר בתת מקלע מאולתר, נשק קטלני.
2. **תפקיד הנאשם ומעורבותו:** בשני המקרים הנאשם הוא נושא/מוביל הנשק, כלומר לא יצר אותו אלא רק החזיק בו והעביר אותו ממקום למקום. מעורבות פעילה.
3. **שיטת הביצוע (MO):** בשני המקרים הנשק הוסתר בתחילה (בפח אשפה ובתוך תא מטען של אופ"
